mtx,rows,cols,nnz,rocsparse_vector(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
bayer02.mtx,13935,13935,63679,0.033405368,0.018981988,0.032192832,0.043904682,0.018632691,0.033421718,0.03489942,0.037404834
bayer03.mtx,6747,6747,56196,0.043226761,0.017787941,0.048664805,0.042672814,0.019425782,0.033344113,0.034530082,0.037242975
bayer04.mtx,20545,20545,159082,0.040749731,0.02315489,0.049063569,0.045704176,0.021880345,0.036818848,0.039882525,0.044993115
bayer05.mtx,3268,3268,27836,0.04736817,0.019577979,0.061688477,0.041554083,0.025514768,0.033904973,0.032830911,0.034215749
bayer06.mtx,3008,3008,27576,0.047773316,0.019451697,0.061987902,0.041428328,0.025563039,0.033629781,0.032017444,0.034647286
bayer07.mtx,3268,3268,27836,0.047350363,0.019551899,0.061725069,0.041502165,0.025547084,0.033464755,0.032090752,0.034201581
bayer08.mtx,3008,3008,27576,0.046105771,0.019412985,0.06202485,0.041342213,0.025565788,0.033648924,0.032181193,0.03437446
bayer09.mtx,3083,3083,21216,0.0364378,0.019474082,0.047234207,0.041814566,0.018663849,0.030812711,0.033245138,0.037544794
bayer10.mtx,13436,13436,94926,0.037700854,0.020287512,0.040906646,0.044512239,0.020178899,0.034620058,0.035924235,0.038108827
bbmat.mtx,38744,38744,1771722,0.117710816,0.06885903,0.280657227,0.143826028,0.056204956,0.082140102,0.07361785,0.072197714
bcircuit.mtx,68902,68902,375558,0.037419824,0.033193983,0.067942811,0.070037652,0.028689188,0.050336236,0.050629014,0.056859764
bcspwr01.mtx,39,39,131,0.01682183,0.014429697,0.016111179,0.028099528,0.014682807,0.021968808,0.021565561,0.021498318
bcspwr02.mtx,49,49,167,0.01703647,0.014787267,0.016488128,0.028432791,0.014637567,0.021505376,0.021594362,0.02204475
bcspwr03.mtx,118,118,476,0.017637795,0.014989293,0.01740434,0.02920783,0.014872676,0.022758241,0.022619274,0.023829191
bcspwr04.mtx,274,274,1612,0.023976143,0.015802682,0.022503752,0.031362478,0.01547515,0.025142715,0.027380508,0.028897952
bcspwr05.mtx,443,443,1623,0.023737093,0.016555312,0.0199124,0.031992273,0.015579404,0.025565698,0.028714991,0.031098805
bcspwr06.mtx,1454,1454,5300,0.024148976,0.017095754,0.02376314,0.041096262,0.015663304,0.02861408,0.031905319,0.03385089
bcspwr07.mtx,1612,1612,5824,0.024013326,0.017474193,0.023479516,0.040482678,0.015678336,0.028100107,0.031418075,0.033992185
bcspwr08.mtx,1624,1624,6050,0.023902462,0.017860438,0.023976206,0.040760091,0.016269498,0.028842968,0.031742034,0.034199436
bcspwr09.mtx,1723,1723,6511,0.024318414,0.018204873,0.024104503,0.040901838,0.015907239,0.028431011,0.032635037,0.038252297
bcspwr10.mtx,5300,5300,21842,0.02583354,0.016207779,0.029431144,0.042366117,0.016780814,0.029895649,0.033649047,0.038032751
bcsstk01.mtx,48,48,400,0.016984417,0.014623357,0.018723962,0.028424232,0.015284093,0.02203796,0.021829891,0.022080539
bcsstk02.mtx,66,66,4356,0.033976701,0.015953035,0.04530539,0.035687074,0.022868363,0.027397433,0.02505284,0.024457071
bcsstk03.mtx,112,112,640,0.016764898,0.014366204,0.015974242,0.029239766,0.014635597,0.023300264,0.024770198,0.025545843
bcsstk04.mtx,132,132,3648,0.027778941,0.016716538,0.043083391,0.033979769,0.023012434,0.026923999,0.025631477,0.025408854
bcsstk05.mtx,153,153,2423,0.024158491,0.015317411,0.028815222,0.032147216,0.019094226,0.02464778,0.025488494,0.025737305
bcsstk06.mtx,420,420,7860,0.050456905,0.016528665,0.044849062,0.037544781,0.020389079,0.026354172,0.026179013,0.026045679
bcsstk07.mtx,420,420,7860,0.050752735,0.016530473,0.045335517,0.037727064,0.020466778,0.026326984,0.026251979,0.026084229
bcsstk08.mtx,1074,1074,12960,0.062720957,0.038164286,0.176403332,0.04029644,0.040677838,0.050741249,0.03418844,0.031274848
bcsstk09.mtx,1083,1083,18437,0.042997838,0.016623508,0.065757304,0.040183295,0.020039825,0.029388371,0.029312305,0.029861528
bcsstk10.mtx,1086,1086,22070,0.045089034,0.01649885,0.07580207,0.040275928,0.020770523,0.029535317,0.029438854,0.029106937
bcsstk11.mtx,1473,1473,34241,0.057856923,0.016647798,0.08669738,0.040713197,0.022112581,0.030691979,0.030197189,0.029819265
bcsstk12.mtx,1473,1473,34241,0.057918872,0.016725249,0.086671046,0.040699647,0.021803812,0.030669286,0.030256746,0.029833958
bcsstk13.mtx,2003,2003,83883,0.098210486,0.017855106,0.19539187,0.040830393,0.022655559,0.035754916,0.032376339,0.03217691
bcsstk14.mtx,1806,1806,63454,0.084882389,0.016805801,0.128533043,0.040843426,0.02012601,0.032310956,0.030859846,0.030938237
bcsstk15.mtx,3948,3948,117816,0.06777284,0.018515615,0.116150632,0.041468555,0.028392675,0.033114916,0.032324283,0.032292804
bcsstk16.mtx,4884,4884,290378,0.105448226,0.023522244,0.216066313,0.058088327,0.025894082,0.042011803,0.039139863,0.039922887
bcsstk17.mtx,10974,10974,428650,0.093024568,0.029043341,0.189553403,0.06164388,0.026005094,0.050170047,0.044073013,0.044247747
bcsstk18.mtx,11948,11948,149090,0.046278046,0.0218262,0.066650186,0.043938562,0.02433563,0.035561978,0.035535613,0.03647862
bcsstk19.mtx,817,817,6853,0.032555742,0.014961183,0.028256415,0.03709608,0.016184646,0.025797781,0.027291861,0.028617841
bcsstk20.mtx,485,485,3135,0.027206457,0.01495435,0.022131,0.033928021,0.015407942,0.025466066,0.026997003,0.02853567
bcsstk21.mtx,3600,3600,26600,0.026263486,0.015240112,0.026912372,0.041092695,0.016854709,0.02957593,0.031560788,0.032656529
bcsstk22.mtx,138,138,696,0.018643024,0.014429955,0.016997375,0.029202593,0.014914978,0.023627661,0.025388488,0.026608556
bcsstk23.mtx,3134,3134,45178,0.039055537,0.016653255,0.064877362,0.041366188,0.021188871,0.030906885,0.03150051,0.031848497
bcsstk24.mtx,3562,3562,159910,0.095977049,0.019002683,0.163723111,0.041972743,0.022534348,0.035282397,0.03338337,0.033229305
bcsstk25.mtx,15439,15439,252241,0.056283141,0.025570224,0.082163607,0.060382743,0.026343298,0.040351071,0.038777737,0.040116775
bcsstk26.mtx,1922,1922,30336,0.042422691,0.017269057,0.063671434,0.04069087,0.021443992,0.030677223,0.030588416,0.031183185
bcsstk27.mtx,1224,1224,56126,0.081270946,0.016928604,0.140051004,0.040502986,0.020407061,0.032352505,0.030647897,0.030138107
bcsstk28.mtx,4410,4410,219024,0.095790177,0.021812373,0.173757896,0.043686188,0.024560313,0.03811778,0.035803326,0.035153471
bcsstk29.mtx,13992,13992,619488,0.093801764,0.033677623,0.174292032,0.078899055,0.028938368,0.050481721,0.047876638,0.047619051
bcsstk30.mtx,28924,28924,2043492,0.1708638,0.065971071,0.383828537,0.160131955,0.063104743,0.096474075,0.079534672,0.076351116
bcsstk31.mtx,35588,35588,1181416,0.099802143,0.054750372,0.240180342,0.116579942,0.043851943,0.065778958,0.060862443,0.060869329
bcsstk32.mtx,44609,44609,2014701,0.112502217,0.075902614,0.438402013,0.16896447,0.060304507,0.089336818,0.079162115,0.077526725
bcsstk33.mtx,8738,8738,591904,0.15465119,0.031903686,0.264096366,0.075247416,0.02983094,0.053697064,0.046966129,0.047429798
bcsstk34.mtx,588,588,21418,0.06145124,0.01655463,0.088314184,0.037488787,0.019606892,0.02802664,0.026791036,0.026546671
bcsstk35.mtx,30237,30237,1450163,0.1017406,0.056396086,0.30550821,0.13197184,0.048531594,0.077637501,0.067251812,0.064462428
bcsstk36.mtx,23052,23052,1143140,0.101066273,0.04864076,0.235120597,0.113628395,0.042681439,0.066991254,0.062100297,0.058108506
bcsstk37.mtx,25503,25503,1140977,0.098711999,0.049120586,0.220647512,0.113555687,0.041815276,0.063719658,0.059162437,0.058058155
bcsstk38.mtx,8032,8032,355460,0.103764613,0.036772815,0.320530219,0.060511946,0.02955245,0.077555955,0.049740269,0.044441452
bcsstk39.mtx,46772,46772,2089294,0.112522783,0.079533075,0.435618441,0.15872866,0.060066245,0.08206672,0.079750377,0.078229809
bcsstm01.mtx,48,48,48,0.016131743,0.014107274,0.014658727,0.025450689,0.014201183,0.021001969,0.02147651,0.021793417
bcsstm02.mtx,66,66,66,0.016220202,0.013906448,0.01460177,0.025641026,0.014216478,0.021589794,0.022011006,0.023028611
bcsstm03.mtx,112,112,112,0.01622483,0.01391996,0.014611872,0.025830258,0.014196983,0.021800487,0.022295213,0.023448131
bcsstm04.mtx,132,132,132,0.016247154,0.014103317,0.014630091,0.025930655,0.014211886,0.022293531,0.023675007,0.024964539
bcsstm05.mtx,153,153,153,0.016086637,0.014087749,0.014725698,0.026214341,0.014566573,0.022162671,0.023523985,0.024965326
bcsstm06.mtx,420,420,420,0.018615371,0.014307857,0.014734257,0.026560425,0.014544195,0.023025685,0.027374939,0.031689742
bcsstm07.mtx,420,420,7252,0.050353768,0.016708234,0.041981805,0.036977172,0.019957454,0.026248543,0.025998283,0.026692972
bcsstm08.mtx,1074,1074,1074,0.018279762,0.013992483,0.015276513,0.032334788,0.014738778,0.028615581,0.039127821,0.050878772
bcsstm09.mtx,1083,1083,1083,0.018297937,0.014011346,0.015142512,0.031978032,0.014718173,0.028443114,0.038814422,0.050599201
bcsstm10.mtx,1086,1086,22092,0.045416513,0.016517846,0.075559333,0.040432103,0.020775821,0.029578039,0.029457296,0.029444105
bcsstm11.mtx,1473,1473,1473,0.018491319,0.014136141,0.015164384,0.03394987,0.014863249,0.029026918,0.039059185,0.050673409
bcsstm12.mtx,1473,1473,19659,0.040191317,0.015496177,0.052850894,0.040690743,0.017449446,0.029254007,0.029803817,0.030183227
bcsstm13.mtx,2003,2003,21943,0.051868512,0.019771497,0.087785519,0.041171752,0.027115398,0.032659665,0.038996224,0.047640966
bcsstm19.mtx,817,817,817,0.018219526,0.014085843,0.014953647,0.028329692,0.014697285,0.025801358,0.034040248,0.043073679
bcsstm20.mtx,485,485,485,0.01885802,0.014242713,0.014954366,0.027546645,0.014902672,0.023545404,0.028681254,0.034036282
bcsstm21.mtx,3600,3600,3600,0.01875,0.014029919,0.015151834,0.039888755,0.016020898,0.030238379,0.040034029,0.051637334
bcsstm22.mtx,138,138,138,0.016255374,0.014153846,0.014699617,0.025998493,0.01427537,0.022057061,0.023467392,0.02464946
bcsstm23.mtx,3134,3134,3134,0.018573393,0.014059707,0.01517411,0.039639526,0.016113939,0.029681263,0.039539255,0.050790049
bcsstm24.mtx,3562,3562,3562,0.018592561,0.014307117,0.015330189,0.040236539,0.016266251,0.03004424,0.040100871,0.052040265
bcsstm25.mtx,15439,15439,15439,0.018975397,0.014430658,0.015578922,0.041978843,0.01684741,0.031746456,0.0416552,0.053330524
bcsstm26.mtx,1922,1922,1922,0.018400268,0.014128613,0.015170051,0.034911812,0.015231846,0.029172485,0.03992978,0.05139862
bcsstm27.mtx,1224,1224,56126,0.081489714,0.016963976,0.140650628,0.040564181,0.020387255,0.032395632,0.0308841,0.030681841
bcsstm34.mtx,588,588,24270,0.062227897,0.016615833,0.096158989,0.037462202,0.020455948,0.028661112,0.026945544,0.026575374
bcsstm35.mtx,30237,30237,20619,0.022621252,0.01676985,0.018354332,0.045802188,0.019290673,0.036402863,0.053529844,0.076718578
bcsstm36.mtx,23052,23052,320606,0.055122411,0.030735436,0.096844487,0.062842955,0.031447853,0.044726788,0.042909743,0.044439073
bcsstm37.mtx,25503,25503,15525,0.021962135,0.016457298,0.018292866,0.04555939,0.01879069,0.035737716,0.053320099,0.076284866
bcsstm38.mtx,8032,8032,10485,0.02388176,0.018515559,0.024532944,0.043453575,0.017687829,0.033333068,0.04611406,0.062808501
bcsstm39.mtx,46772,46772,46772,0.020915344,0.015842368,0.017145246,0.047499961,0.021656692,0.036512584,0.046011476,0.057624262
b_dyn.mtx,1089,1089,4264,0.023339829,0.016707384,0.022882288,0.040164652,0.015439318,0.028661211,0.031209858,0.034323432
beacxc.mtx,497,506,50409,0.206255716,0.02492493,0.390436025,0.036798288,0.058248725,0.05886141,0.035221665,0.030940611
beaflw.mtx,497,507,53403,0.21186202,0.025209638,0.413132864,0.036982687,0.058273881,0.059916391,0.035437041,0.031070384
beause.mtx,497,507,44551,0.192995566,0.025510974,0.391739796,0.041432712,0.058726797,0.059888506,0.035460462,0.031088781
belgium_osm.mtx,1441295,1441295,3099940,0.223068355,0.224156611,0.224859089,0.501372858,0.235091676,0.225026094,0.253117529,0.32288805
BenElechi1.mtx,245874,245874,13150496,0.322657886,0.369076693,2.764164204,0.880906856,0.277127248,0.311991911,0.313995951,0.305395914
benzene.mtx,8219,8219,242669,0.063377576,0.023017505,0.124408701,0.044847178,0.028858448,0.038241941,0.037613117,0.037528517
bfly.mtx,49152,49152,196608,0.025788987,0.021440112,0.029089,0.053000163,0.023157547,0.039661595,0.042923134,0.046030747
bfwa398.mtx,398,398,3678,0.032761477,0.015306059,0.028217856,0.03350337,0.016852736,0.025287649,0.026270209,0.027516244
bfwa62.mtx,62,62,450,0.018744533,0.016378526,0.021467929,0.029335072,0.015791413,0.023339644,0.022207965,0.022012425
bfwa782.mtx,782,782,7514,0.032737674,0.015500038,0.035689434,0.037458654,0.019109698,0.025940803,0.026781482,0.028075341
bfwb398.mtx,398,398,2910,0.025513559,0.015778644,0.022558227,0.032624964,0.015924743,0.024857666,0.026206182,0.027707952
bfwb62.mtx,62,62,342,0.017585356,0.015127389,0.018168296,0.028314774,0.015152858,0.021980847,0.021775118,0.02170395
bfwb782.mtx,782,782,5982,0.025307994,0.015983114,0.027276396,0.037734064,0.016285328,0.025472066,0.02704395,0.028323931
bibd_11_5.mtx,55,462,4620,0.033631553,0.017262252,0.060022606,0.03493463,0.025330336,0.028502947,0.025200115,0.024542485
bibd_12_4.mtx,66,495,2970,0.027265967,0.016186742,0.047627829,0.03008189,0.020379596,0.026101056,0.025193404,0.024818665
bibd_12_5.mtx,66,792,7920,0.037981604,0.018012363,0.079846759,0.03431825,0.031157305,0.031826721,0.026582935,0.025392876
bibd_13_6.mtx,78,1716,25740,0.073922184,0.023823308,0.218428065,0.03241036,0.083591648,0.046311665,0.030454691,0.027653423
bibd_14_7.mtx,91,3432,72072,0.156032422,0.035531436,0.424693657,0.032874793,0.27649759,0.079686746,0.039879055,0.033080262
bibd_15_3.mtx,105,455,1365,0.02020202,0.0151034,0.022708557,0.028073711,0.016001313,0.02374739,0.024430186,0.025313873
bibd_15_7.mtx,105,6435,135135,0.268233038,0.048213864,1.012717517,0.03414004,0.594282121,0.096812637,0.045112526,0.035865472
bibd_16_8.mtx,120,12870,360360,0.60887512,0.090268427,2.510948295,0.06049042,1.743763201,0.104436039,0.052603383,0.043500953
bibd_17_3.mtx,136,680,2040,0.021618414,0.014837119,0.025856824,0.028502368,0.01634825,0.024660912,0.025093949,0.025859119
bibd_17_4b.mtx,136,2380,14280,0.061880866,0.017681003,0.104002418,0.034149689,0.03131167,0.030857695,0.026938873,0.026005837
bibd_17_4.mtx,136,2380,14280,0.061725994,0.017809084,0.104199731,0.034019075,0.031196102,0.030981078,0.026918179,0.026044754
bibd_17_8.mtx,136,24310,680680,1.1304085,0.140095995,4.168202666,0.095734884,3.107893698,0.176816005,0.073543207,0.05568206
bibd_18_9.mtx,153,48620,1750320,3.01074381,0.296594456,11.61802921,0.251101795,7.461283021,0.334881094,0.12611763,0.09035096
bibd_19_9.mtx,171,92378,3325608,5.852784932,0.520859344,24.66089497,0.564469469,12.85775925,0.575436835,0.214600282,0.15078276
bibd_20_10.mtx,190,184756,8314020,15.49423394,1.186848285,75.18556701,2.278980662,29.84031843,1.377596481,0.539389953,0.398703588
bibd_22_8.mtx,231,319770,8953560,16.75349134,1.071329985,73.18826838,2.271482663,26.74448857,1.692801704,0.563471933,0.418134352
bibd_49_3.mtx,1176,18424,55272,0.083101356,0.016879281,0.168568727,0.036908345,0.021425373,0.031788409,0.030917585,0.030833315
bibd_81_2.mtx,3240,3240,3240,0.018534144,0.014106215,0.01519087,0.039987658,0.015879278,0.029602288,0.039938613,0.05125528
bibd_81_3.mtx,3240,85320,255960,0.172046885,0.023180556,0.299172996,0.039524175,0.028704341,0.041643256,0.039230412,0.038404166
bibd_9_3.mtx,36,84,252,0.016767583,0.0143889,0.017447899,0.025291048,0.014656275,0.021487956,0.022065584,0.021596606
bibd_9_5.mtx,36,126,1260,0.020983388,0.015116433,0.035297084,0.026768642,0.016439214,0.024549679,0.024063941,0.023944358
big_dual.mtx,30269,30269,89858,0.02178653,0.017413788,0.0195938,0.046662718,0.019887036,0.034827056,0.038348494,0.043073543
big.mtx,13209,13209,91465,0.027866372,0.018004882,0.031725506,0.043970736,0.017689714,0.033219442,0.035253985,0.036867156
biplane-9.mtx,21701,21701,84076,0.02605459,0.016924435,0.021183108,0.044768522,0.018352559,0.033796652,0.036927153,0.040107773
bips07_1693.mtx,13275,13275,49044,0.028649573,0.024522405,0.049294738,0.044050798,0.018474439,0.032772294,0.036889528,0.041986994
bips07_1998.mtx,15066,15066,62198,0.028529112,0.019668652,0.045009485,0.044783878,0.019494237,0.033521354,0.038086549,0.041844219
bips07_2476.mtx,16861,16861,66498,0.029409976,0.030653054,0.044393678,0.044784623,0.019802225,0.033807826,0.037775893,0.042406586
bips07_3078.mtx,21128,21128,75729,0.029564214,0.026116488,0.043194631,0.045016991,0.020606612,0.034825833,0.038381217,0.043221478
bips98_1142.mtx,9735,9735,40983,0.028135896,0.019164883,0.039403264,0.04341638,0.018490199,0.03254356,0.036004607,0.040590631
bips98_1450.mtx,11305,11305,44678,0.029047781,0.024436775,0.04840347,0.043450861,0.019164069,0.032411355,0.03613896,0.041078365
bips98_606.mtx,7135,7135,34738,0.028167769,0.018690478,0.048579214,0.042695004,0.018768593,0.031099888,0.035164635,0.038921475
blckhole.mtx,2132,2132,14872,0.026844959,0.01643088,0.025933376,0.040608472,0.017114387,0.029668316,0.031032954,0.032246174
blockqp1.mtx,60012,60012,640033,4.035364362,3.85522567,16.54901099,0.123707289,17.10129322,0.12803674,0.077045575,0.068956285
bloweya.mtx,30004,30004,150009,1.276487657,1.189410128,3.238186724,0.054600568,0.73763793,0.106779904,0.055252412,0.046322714
bloweybl.mtx,30003,30003,120000,1.85290984,1.715584657,3.066622371,0.053645646,0.737807727,0.106980095,0.055687078,0.046803917
bloweybq.mtx,10001,10001,69991,1.149768374,1.057785166,3.088201553,0.042577279,0.732659897,0.103454188,0.051375461,0.042099229
bmw3_2.mtx,227362,227362,11288630,0.308941119,0.336967572,2.412924843,0.775965547,0.24811643,0.287610789,0.280874235,0.273645889
bmw7st_1.mtx,141347,141347,7339667,0.255915285,0.220963928,1.685169821,0.518138768,0.223347225,0.217143712,0.224508125,0.229074374
bmwcra_1.mtx,148770,148770,10644002,0.396998581,0.279226912,2.294769612,0.67529981,0.23146968,0.295688053,0.255420338,0.25191943
bodyy4.mtx,17546,17546,121938,0.026876427,0.018675047,0.027764954,0.044259027,0.018091771,0.033583169,0.035794729,0.037367506
bodyy5.mtx,18589,18589,129281,0.027013132,0.019003892,0.029687827,0.044971684,0.018825635,0.033891716,0.035960835,0.037682262
bodyy6.mtx,19366,19366,134748,0.027006319,0.018529714,0.02917673,0.044768421,0.018535847,0.033974145,0.036085108,0.037903414
boneS01.mtx,127224,127224,6715152,0.222126255,0.21165186,1.360270055,0.474875047,0.151992547,0.230248882,0.224348868,0.227789921
boneS10.mtx,914898,914898,55468422,1.394110997,1.460698431,11.79365805,3.549084639,1.212626974,1.309017668,1.239672541,1.206009424
boyd1.mtx,93279,93279,1211231,8.501000133,8.054174106,46.15444118,0.331919951,39.98451762,0.215547227,0.111807186,0.107348643
boyd2.mtx,466316,466316,1500397,25.55999046,24.44339999,36.77128188,0.277490738,13.53165796,0.225110493,0.225340138,0.224789791
bp_0.mtx,822,822,3276,0.075229927,0.060668352,0.102033824,0.036277061,0.033653673,0.043417757,0.03210081,0.031838436
