mtx,rows,cols,nnz,cusparse_0(ms),cusparse_2(ms),cusparse_3(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
LeGresley_87936.mtx,87936,87936,593276,0.025762207,0.025902961,0.026044445,0.018553333,0.022420667,0.025527,0.019971667,0.024503054,0.025756371,0.026903054
lesmis.mtx,77,77,508,0.011463775,0.0114305,0.011851714,0.006313579,0.0086527,0.010334761,0.006383032,0.010190061,0.009926625,0.010353824
LF10000.mtx,19998,19998,99982,0.022991011,0.023026626,0.021660479,0.013373979,0.014124536,0.015851952,0.014067134,0.013598934,#VALUE!,0.022530541
LF10.mtx,18,18,82,0.011466928,0.011532241,0.011538732,0.005524304,0.005909271,0.009946025,0.005947416,0.009159453,0.009113643,0.009156384
LFAT5000.mtx,19994,19994,79966,0.023082527,0.015537454,0.02114112,0.013953333,0.014241999,0.016481316,0.014100666,0.013490892,0.014470975,0.01506692
LFAT5.mtx,14,14,46,0.0105881,0.010611303,0.011019284,0.005540834,0.005650759,0.009707713,0.00587484,0.008876882,0.008875169,0.008924241
lhr01.mtx,1477,1477,18592,0.01316506,0.013173772,0.018107154,0.006792907,0.015178878,0.01386624,0.007695673,0.011803103,0.01181608,0.012876283
lhr02.mtx,2954,2954,37206,0.013877774,0.013888,0.019744326,0.006627368,0.015476799,0.014414544,0.007793,0.011776,0.012541062,0.013574856
lhr04c.mtx,4101,4101,82682,0.014085494,0.01423072,0.019524161,0.007529897,0.019034828,0.013944959,0.008198538,0.011584647,0.0123664,0.013406061
lhr04.mtx,4101,4101,82682,0.014247837,0.014271354,0.019896243,0.007558808,0.019091592,0.01412384,0.008115333,0.011689143,0.012470667,0.013499102
lhr07c.mtx,7337,7337,156508,0.013683265,0.013622433,0.019655184,0.007924453,0.020406303,0.014043474,0.008456421,0.011819429,0.012652283,0.013963313
lhr07.mtx,7337,7337,156508,0.013739428,0.013769143,0.019817374,0.008009237,0.019603592,0.014276525,0.008492536,0.011946449,0.012723071,0.014066286
lhr10c.mtx,10672,10672,232633,0.014369959,0.014337649,0.020293551,0.008280742,0.020179918,0.014462041,0.00870301,0.012738586,0.013898122,0.015272816
lhr10.mtx,10672,10672,232633,0.014215918,0.014207347,0.02010408,0.008236081,0.020210748,0.014402586,0.008709225,0.012615434,0.013795556,0.015184161
lhr11c.mtx,10964,10964,233741,0.014500571,0.014531918,0.020649796,0.008495,0.019952808,0.01438998,0.008531,0.012511677,0.013804735,0.015275546
lhr11.mtx,10964,10964,233741,0.014266722,0.014274309,0.020417616,0.008434333,0.019739429,0.014147918,0.008522122,0.012413031,0.013510598,0.015038021
lhr14c.mtx,14270,14270,307858,0.015036082,0.015003755,0.021443556,0.009498122,0.020020687,0.014478041,0.008711918,0.01248905,0.013615838,0.015507071
lhr14.mtx,14270,14270,307858,0.015165061,0.015158433,0.02163584,0.009446928,0.020067555,0.014636606,0.008730449,0.012589714,0.013722505,0.015711031
lhr17c.mtx,17576,17576,381975,0.016532966,0.01667068,0.0235648,0.018210667,0.028134,0.01667072,0.01705468,0.0147232,0.01600768,0.018266828
lhr17.mtx,17576,17576,381975,0.01649856,0.016631837,0.02355616,0.018247,0.028424907,0.01666944,0.016880495,0.014622707,0.01593568,0.018233402
lhr34c.mtx,35152,35152,764014,0.023555667,0.023556333,0.03087183,0.020239175,0.026065633,0.023125773,0.018333667,0.022488252,0.022620667,0.024366667
lhr34.mtx,35152,35152,764014,0.023491959,0.023604667,0.031477787,0.020298557,0.026307629,0.023187134,0.018360742,0.022686333,0.022760577,0.024728742
lhr71c.mtx,70304,70304,1528092,0.026158516,0.02632,0.03313632,0.023469091,0.022459636,0.022960505,0.017602,0.022465067,0.023115952,0.025193191
lhr71.mtx,70304,70304,1528092,0.026328243,0.026506775,0.03328352,0.023508494,0.02231168,0.023245553,0.017731032,0.022941843,0.023265471,0.025396174
light_in_tissue.mtx,29282,29282,406084,0.021746667,0.021636333,0.022191515,0.014898144,0.017600989,0.022794557,0.015123134,0.020714333,0.020761333,0.021646186
li.mtx,22695,22695,1350309,0.029003535,0.029129788,0.02902944,0.021866557,0.090446719,0.028401684,0.018766845,0.028012731,0.027354667,0.02674887
Lin.mtx,256000,256000,1766400,0.033671877,0.033635556,0.035035509,0.022176341,0.021005196,0.032325333,0.028754723,0.031641143,0.035190204,0.038463347
Linux_call_graph.mtx,324085,324085,1208908,0.032048327,0.032228289,0.040216082,0.039685333,0.116487042,0.0298752,0.036605193,0.030855,0.030442667,0.036922378
linverse.mtx,11999,11999,95977,0.013038667,0.013059918,0.018443428,0.006252333,0.009566333,0.014594262,0.006545333,0.011901691,0.012166667,0.012506449
L.mtx,956,956,3640,0.012732726,0.012752332,0.017281612,0.00617138,0.006579792,0.01342943,0.006208336,0.010951107,0.011938967,0.012929304
lns_131.mtx,131,131,536,0.01273507,0.012698864,0.0126681,0.00619467,0.006556695,0.01070897,0.006108053,0.010195929,0.010605881,0.010873203
lns_3937.mtx,3937,3937,25407,0.013959756,0.013948735,0.01936608,0.006404334,0.008109388,0.014112648,0.006092937,0.011670104,0.012357878,0.013188617
lns_511.mtx,511,511,2796,0.012524918,0.012620803,0.017041766,0.006212719,0.007175514,0.011395872,0.006079338,0.010443104,0.011088836,0.011731386
lnsp_131.mtx,131,131,536,0.012850481,0.0128394,0.01332455,0.006159504,0.006841272,0.010673145,0.006204386,0.010282974,0.01059875,0.011056676
lnsp3937.mtx,3937,3937,25407,0.014352652,0.014446544,0.019503362,0.006193179,0.00777765,0.014050586,0.006187574,0.011774694,0.012283428,0.01326694
lnsp_511.mtx,511,511,2796,0.01290677,0.012923474,0.017071004,0.006241761,0.00695621,0.01127674,0.006357334,0.010694471,0.011103037,0.012077571
lock1074.mtx,1074,1074,51588,0.012261878,0.012282721,0.017570911,0.006674526,0.056403506,0.013389576,0.007832412,0.01168033,0.010951257,0.010950268
lock2232.mtx,2232,2232,80352,0.012706285,0.012662906,0.019213252,0.006753649,0.041049922,0.013952,0.007523299,0.012230857,0.011725388,0.01177567
lock3491.mtx,3491,3491,160444,0.013037253,0.013083798,0.019504809,0.007277526,0.062284161,0.01400832,0.008155755,0.012227629,0.011703919,0.012102465
lock_700.mtx,700,700,22175,0.012370938,0.012283757,0.017769049,0.007236525,0.018900796,0.013697306,0.008596334,0.011491001,0.011371314,0.011381551
lop163.mtx,163,163,935,0.011814133,0.011866913,0.012289614,0.005918658,0.006166001,0.010450606,0.005962896,0.010284105,0.010928515,0.011476828
lowThrust_10.mtx,18260,18260,222005,0.015743652,0.015809,0.0222064,0.056258967,0.751508484,0.01700702,0.089299847,0.01842976,0.014810505,0.015919667
lowThrust_11.mtx,18368,18368,223801,0.016370925,0.016550598,0.02332288,0.055623511,0.75990839,0.016794776,0.089571527,0.019022694,0.015156426,0.016332387
lowThrust_12.mtx,18458,18458,224593,0.016341715,0.016356923,0.02289632,0.055640489,0.825799122,0.01676448,0.090063674,0.018732408,0.015142698,0.016196174
lowThrust_13.mtx,18476,18476,224897,0.015977796,0.016093061,0.022158545,0.055418725,0.712256099,0.01658144,0.089791034,0.018618828,0.01490304,0.016035556
lowThrust_1.mtx,584,584,6133,0.01289567,0.013083426,0.01770926,0.007832165,0.024406405,0.013471674,0.008160333,0.012114747,0.011384562,0.011836124
lowThrust_2.mtx,2312,2312,26261,0.013236785,0.013219667,0.01868702,0.011689373,0.082467137,0.014310466,0.01131087,0.014420243,0.012332206,0.012902269
lowThrust_3.mtx,7064,7064,80645,0.013203667,0.013214,0.019196768,0.02363701,0.272349494,0.014741333,0.035177922,0.016802909,0.012919511,0.013483755
lowThrust_4.mtx,13562,13562,160947,0.013863,0.013909333,0.019972289,0.038683473,0.583862671,0.015082227,0.060496316,0.016748606,0.012962639,0.014446845
lowThrust_5.mtx,16262,16262,198369,0.013849796,0.013857979,0.01981376,0.042632321,0.661870912,0.014790857,0.073455037,0.017052768,0.013246384,0.014588371
lowThrust_6.mtx,16928,16928,207349,0.015774368,0.01590048,0.02205824,0.053248666,0.762208817,0.0167504,0.083385596,0.01903648,0.015236333,0.01637792
lowThrust_7.mtx,17378,17378,211561,0.015702333,0.015775677,0.02222816,0.05283959,0.763248372,0.01666048,0.085535991,0.0187232,0.015273095,0.016202667
lowThrust_8.mtx,17702,17702,216445,0.015943917,0.015960889,0.02232736,0.053022369,0.781068441,0.01677728,0.087478716,0.01867701,0.014952728,0.01606976
lowThrust_9.mtx,18044,18044,219589,0.015336,0.015325414,0.02158944,0.055596128,0.641321141,0.0168752,0.088916487,0.018436379,0.014713859,0.015917334
lp1.mtx,534388,534388,1643420,0.028126694,0.027962495,0.035172618,5.725593622,27.94765618,0.0396272,1.362987389,0.035089934,0.040609684,0.048265195
lp22.mtx,2958,16392,68518,0.013883102,0.013837388,0.019553939,0.007785237,0.029107837,0.014492444,0.008955382,0.011926303,0.012143191,0.012737959
lp_25fv47.mtx,821,1876,10705,0.012948895,0.012898966,0.018361858,0.008620082,0.035928968,0.013881856,0.007810308,0.012587957,0.011417796,0.011671423
lp_80bau3b.mtx,2262,12061,23264,0.01383641,0.013802555,0.019073597,0.007747629,0.02182016,0.014832483,0.007860333,0.011889816,0.01200555,0.012465155
lp_adlittle.mtx,56,138,424,0.01107628,0.011043536,0.011350555,0.006560015,0.008760874,0.010320696,0.006301038,0.010138205,0.010067552,0.010104621
lp_afiro.mtx,27,51,102,0.011164623,0.011088764,0.011393466,0.005937827,0.006244452,0.010204592,0.005962123,0.009198719,0.009216173,0.009183811
lp_agg2.mtx,516,758,4740,0.012756252,0.012812404,0.018007032,0.006543175,0.010849599,0.013379229,0.006538558,0.011227798,0.011414302,0.011717446
lp_agg3.mtx,516,758,4756,0.01278988,0.012854714,0.017749017,0.006553144,0.010744963,0.013239355,0.006507914,0.0109899,0.011299878,0.011671839
lp_agg.mtx,488,615,2862,0.012023189,0.012064318,0.016628997,0.006508406,0.007893975,0.011536485,0.006285668,0.01101975,0.011561044,0.012148688
lp_bandm.mtx,305,472,2494,0.012427622,0.012370418,0.017094779,0.006770523,0.013868461,0.010942052,0.006288,0.010548041,0.011013809,0.011396168
lp_beaconfd.mtx,173,295,3408,0.012340896,0.012300274,0.016985223,0.007029224,0.025617319,0.011611208,0.00816392,0.010914873,0.010642617,0.01073423
lp_blend.mtx,74,114,522,0.011272107,0.011351651,0.01195575,0.00681142,0.008822709,0.010533538,0.006210626,0.010063815,0.010358684,0.010515713
lp_bnl1.mtx,643,1586,5532,0.013284202,0.013312317,0.018171486,0.007042908,0.014821761,0.013618421,0.006584926,0.011395589,0.01181511,0.01225374
lp_bnl2.mtx,2324,4486,14996,0.013909772,0.013911753,0.01886707,0.00755167,0.014374532,0.014096807,0.00667915,0.011774021,0.012005281,0.013053388
lp_bore3d.mtx,233,334,1448,0.012828748,0.012972818,0.013128666,0.007716905,0.013501417,0.010891845,0.006523375,0.010911996,0.011438864,0.011926383
lp_brandy.mtx,220,303,2202,0.011994183,0.011936965,0.016099551,0.006908972,0.017493128,0.011197758,0.00676452,0.010961768,0.010531879,0.010997655
lp_capri.mtx,271,482,1896,0.012695437,0.012804798,0.013003536,0.007456655,0.010535675,0.011097551,0.006286337,0.010770555,0.011182872,0.011468944
lp_cre_a.mtx,3516,7248,18168,0.013533712,0.013587463,0.018787237,0.010355999,0.046891514,0.014330828,0.010164453,0.013188287,0.012690332,0.013979799
lp_cre_b.mtx,9648,77137,260785,0.014409897,0.014371629,0.020427637,0.012805551,0.242933743,0.0151584,0.087556155,0.01620202,0.013403429,0.014021878
lp_cre_c.mtx,3068,6411,15977,0.013746937,0.013753535,0.01911305,0.010794344,0.050421149,0.014712891,0.009965333,0.013017859,0.012631273,0.013741386
lp_cre_d.mtx,8926,73948,246614,0.014587428,0.014575347,0.020383347,0.010953374,0.240182045,0.014870303,0.068668483,0.015801535,0.013393455,0.013845656
lp_cycle.mtx,1903,3371,21234,0.013906144,0.013898775,0.019503189,0.007178666,0.015596406,0.014384961,0.007636884,0.011896411,0.012107427,0.01264594
lp_czprob.mtx,929,3562,10708,0.013495835,0.013493437,0.018675208,0.009976164,0.077724025,0.013607111,0.022616316,0.013262397,0.012258589,0.013931516
lp_d2q06c.mtx,2171,5831,33081,0.014701252,0.014650183,0.020232959,0.007898122,0.028365444,0.015092689,0.009742334,0.012100898,0.01227951,0.012761535
lp_d6cube.mtx,415,6184,37704,0.01220008,0.012140082,0.017834345,0.014559676,0.561464119,0.013875201,0.020694078,0.015534224,0.011850021,0.011321535
lp_degen2.mtx,444,757,4201,0.01237975,0.012229487,0.016789662,0.006778272,0.014767996,0.013368741,0.007461335,0.011175428,0.011343998,0.012000646
lp_degen3.mtx,1503,2604,25432,0.013477938,0.013520486,0.019199353,0.008022627,0.036792012,0.014097131,0.014562241,0.012208654,0.012163233,0.013722775
lp_dfl001.mtx,6071,12230,35632,0.014545131,0.014534532,0.020304962,0.009520825,0.026391357,0.01459904,0.007890285,0.01253355,0.012544001,0.013074145
lp_e226.mtx,223,472,2768,0.012456489,0.01240727,0.016925419,0.006747336,0.018126097,0.011075566,0.007742365,0.010857286,0.010617222,0.011138586
lp_etamacro.mtx,400,816,2537,0.012463676,0.012463186,0.017344637,0.006593335,0.009311339,0.011056972,0.006227723,0.010564847,0.011075967,0.011564277
lp_fffff800.mtx,524,1028,6401,0.012856163,0.012906556,0.017995628,0.008139427,0.027155502,0.013172042,0.00890841,0.012101813,0.011496162,0.011989339
lp_finnis.mtx,497,1064,2760,0.012639359,0.012524874,0.017412865,0.007146889,0.010335666,0.011555926,0.006417336,0.011242019,0.011581724,0.012054955
lp_fit1d.mtx,24,1049,13427,0.010992655,0.010970242,0.015811836,0.009012668,0.188167861,0.01279008,0.015797121,0.01505632,0.011376321,0.01075392
lp_fit1p.mtx,627,1677,9868,0.01193204,0.011909877,0.016637387,0.006214857,0.010241614,0.013413176,0.006824817,0.011059395,0.010998626,0.011434021
lp_fit2d.mtx,25,10524,129042,0.010883265,0.01079402,0.01555552,0.02359104,1.695467087,0.01350496,0.134844493,0.0151408,0.01136384,0.01077152
lp_fit2p.mtx,3000,13525,50284,0.012650122,0.012624824,0.018295509,0.006753333,0.012003265,0.014100687,0.0073088,0.011442001,0.011571134,0.011718928
lp_ganges.mtx,1309,1706,6937,0.013504004,0.013497737,0.017965568,0.007421029,0.01567836,0.01349754,0.007575753,0.011323385,0.012079505,0.01334109
lp_gfrd_pnc.mtx,616,1160,2445,0.012316108,0.012399177,0.01689732,0.006941034,0.006884241,0.01121485,0.006060125,0.010693503,0.011338342,0.012316419
lp_greenbea.mtx,2392,5598,31070,0.01398955,0.014005981,0.019232977,0.008124,0.034269768,0.014246788,0.008348371,0.012647258,0.012164526,0.012646141
lp_greenbeb.mtx,2392,5598,31070,0.014085494,0.014110041,0.019233632,0.008174147,0.034257601,0.014325551,0.008400842,0.012751001,0.012085443,0.012565774
lp_grow15.mtx,300,645,5620,0.012007841,0.01196832,0.017322128,0.006527654,0.009438723,0.013013326,0.007148667,0.010703997,0.010736829,0.010733712
lp_grow22.mtx,440,946,8252,0.012074663,0.011938312,0.017459266,0.006587285,0.010004043,0.013343995,0.007256253,0.010838201,0.010843427,0.010947303
lp_grow7.mtx,140,301,2612,0.011540365,0.011486393,0.01633618,0.00624066,0.008894065,0.010786881,0.006967832,0.010024082,0.009992158,0.010002432
lpi_bgdbg1.mtx,348,629,1662,0.012149345,0.012050115,0.012513647,0.006653669,0.008883473,0.011541106,0.006280764,0.010653744,0.011231665,0.012066256
lpi_bgetam.mtx,400,816,2537,0.012485175,0.01245349,0.01708475,0.00649128,0.009192912,0.010869984,0.00603082,0.010455281,0.011023365,0.011533443
lpi_bgindy.mtx,2671,10880,66266,0.013859958,0.013851755,0.019173172,0.011074909,0.210569465,0.014800162,0.08249566,0.016194585,0.012818144,0.012922062
lpi_bgprtr.mtx,20,40,70,0.011163384,0.011216151,0.011283953,0.005584587,0.005846732,0.010062531,0.005886063,0.008939404,0.008969184,0.009055627
lpi_box1.mtx,231,261,651,0.012028047,0.012023937,0.01270529,0.006909031,0.008774531,0.010689304,0.005941001,0.010447007,0.010966335,0.012052654
lpi_ceria3d.mtx,3576,4400,21178,0.013496083,0.013509608,0.018764609,0.009873815,0.03343329,0.014311113,0.011538145,0.012459875,0.013034885,0.01439835
lpi_chemcom.mtx,288,744,1590,0.011927266,0.01200453,0.012450228,0.006201067,0.006854852,0.011600505,0.006151263,0.010831358,0.01136518,0.01185077
lpi_cplex1.mtx,3005,5224,10947,0.013704727,0.013730287,0.018900485,0.021928406,0.072730776,0.014087761,0.009205445,0.013821088,0.012407598,0.014622076
lpi_cplex2.mtx,224,378,1215,0.011828559,0.011778563,0.012542712,0.007351762,0.017127391,0.010614552,0.006485777,0.010753925,0.01099647,0.011951662
lpi_ex72a.mtx,197,215,467,0.011795461,0.011800677,0.012406684,0.006330015,0.006239353,0.010473318,0.00600018,0.009917285,0.010667824,0.011412373
lpi_ex73a.mtx,193,211,457,0.011948962,0.011915005,0.012490093,0.00633732,0.006207679,0.010487304,0.005936838,0.010068852,0.010662871,0.01151032
lpi_forest6.mtx,66,131,246,0.012026399,0.011895839,0.012220263,0.005660703,0.005975515,0.010217856,0.005979655,0.009785203,0.009854782,0.010249359
lpi_galenet.mtx,8,14,22,0.010421601,0.010406812,0.010684798,0.005471956,0.005572442,0.009642779,0.005848731,0.008862034,0.008817635,0.008944908
lpi_gosh.mtx,3792,13455,99953,0.013709576,0.013831184,0.019167347,0.008625485,0.060836481,0.014784,0.016814368,0.013356206,0.012345732,0.013551021
lpi_gran.mtx,2658,2525,20111,0.014792161,0.014796868,0.020291554,0.008132289,0.018731317,0.014412866,0.008506666,0.012248163,0.014221063,0.01682351
lpi_greenbea.mtx,2393,5596,31074,0.014165225,0.014171101,0.019751432,0.008213773,0.034295685,0.0143541,0.008310433,0.012558186,0.011870021,0.012380667
lpi_itest2.mtx,9,13,26,0.010569106,0.010536981,0.010986689,0.005515486,0.005775852,0.009750609,0.005804867,0.008920913,0.008914795,0.008934708
lpi_itest6.mtx,11,17,29,0.010734777,0.010703082,0.010989011,0.005655226,0.005736327,0.010083449,0.005906915,0.008935449,0.009089484,0.009113765
lpi_klein1.mtx,54,108,750,0.011393328,0.011275991,0.011861364,0.006474448,0.00973634,0.010508102,0.006269697,0.010114564,0.010241634,0.010295339
lpi_klein2.mtx,477,531,5062,0.012403792,0.012313216,0.016727276,0.006525714,0.010580683,0.013174401,0.00633534,0.010732603,0.010732284,0.011212287
lpi_klein3.mtx,994,1082,13101,0.012812607,0.012888488,0.017653015,0.006842838,0.016463041,0.013660799,0.007050557,0.011098775,0.011615345,0.011785794
lpi_mondou2.mtx,312,604,1208,0.012786316,0.012726641,0.013006379,0.006892931,0.007159749,0.010825391,0.006052286,0.010654389,0.011248144,0.011960337
lpi_pang.mtx,361,741,2933,0.012717725,0.012760163,0.016857872,0.00664196,0.009988574,0.011537138,0.006385631,0.011037083,0.011295345,0.01186112
lpi_pilot4i.mtx,410,1123,5264,0.012405878,0.012387587,0.017417689,0.007117197,0.016330557,0.01307831,0.007323383,0.010875752,0.010639997,0.011173172
lpi_qual.mtx,323,464,1646,0.012442503,0.012433292,0.012868775,0.006530969,0.007392985,0.011550026,0.006182473,0.010817632,0.011345973,0.011806731
lpi_reactor.mtx,318,808,2591,0.012846352,0.012850748,0.017256422,0.007052,0.013862472,0.011307966,0.006426824,0.01058813,0.011146243,0.01158916
lpi_refinery.mtx,323,464,1626,0.01236897,0.012338231,0.012789454,0.006397935,0.007332201,0.011540058,0.006120997,0.010918541,0.011334723,0.011830703
lp_israel.mtx,174,316,2443,0.011731261,0.011859396,0.0164955,0.006680969,0.018113941,0.010636607,0.007522907,0.010499872,0.010128818,0.010501226
lpi_vol1.mtx,323,464,1646,0.012225284,0.012161962,0.012784814,0.006358711,0.007238856,0.011422068,0.006105137,0.010644352,0.011114975,0.011669745
lpi_woodinfe.mtx,35,89,140,0.011469769,0.011422511,0.011762729,0.005678016,0.006027728,0.010322961,0.005975883,0.009239399,0.00963955,0.009791579
lp_kb2.mtx,43,68,313,0.011153277,0.011093783,0.011678015,0.005762946,0.006587393,0.010313864,0.005832914,0.009584469,0.009550399,0.009628103
