mtx,rows,cols,nnz,rocsparse_vector(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
fpga_dcop_46.mtx,1220,1220,5892,0.025036543,0.01815543,0.026067279,0.035838544,0.018441113,0.027545582,0.028463356,0.030923128
fpga_dcop_47.mtx,1220,1220,5892,0.025073141,0.018167718,0.026423421,0.036002346,0.018388997,0.027563687,0.028474635,0.03094424
fpga_dcop_48.mtx,1220,1220,5892,0.025021711,0.018136067,0.026128719,0.035762192,0.018420674,0.027510727,0.028483996,0.030891675
fpga_dcop_49.mtx,1220,1220,5892,0.025056986,0.01814721,0.026113838,0.035857083,0.018419004,0.027552216,0.02847264,0.030949117
fpga_dcop_50.mtx,1220,1220,5892,0.025016081,0.01817506,0.026078585,0.035818174,0.018477373,0.027505333,0.028508183,0.030899208
fpga_dcop_51.mtx,1220,1220,5892,0.025002705,0.01818064,0.026099321,0.035786411,0.018450439,0.027542878,0.028480278,0.030902692
fpga_trans_01.mtx,1220,1220,7382,0.02866451,0.020106333,0.039479419,0.036013357,0.024077405,0.028093597,0.027792681,0.030038841
fpga_trans_02.mtx,1220,1220,7382,0.028546127,0.020130376,0.039466333,0.03602821,0.024039377,0.028047379,0.027780757,0.030076475
fp.mtx,7548,7548,848553,0.184645785,0.044435323,1.275898674,0.057282506,0.302208782,0.096410482,0.056921594,0.050503493
Franz10.mtx,19588,4164,97508,0.024447451,0.016094462,0.019578581,0.040213663,0.01775383,0.032736707,0.035211029,0.037564755
Franz11.mtx,47104,30144,329728,0.0270143,0.022230287,0.031015704,0.043324202,0.02243339,0.03984417,0.043300943,0.046112022
Franz1.mtx,2240,768,5120,0.018750286,0.014098935,0.015775276,0.038356082,0.015319045,0.028144703,0.032883645,0.038204394
Franz2.mtx,4032,4480,21504,0.024592807,0.014577135,0.020982716,0.039956521,0.016622111,0.029473523,0.031371473,0.033518038
Franz3.mtx,1280,2800,11520,0.03264034,0.014588058,0.024301439,0.034134952,0.016042971,0.026195928,0.027109072,0.028119782
Franz4.mtx,6784,5252,46528,0.02488117,0.015006174,0.020930425,0.038080304,0.016539302,0.030560333,0.032722253,0.033633588
Franz5.mtx,7382,2882,44056,0.024426215,0.014874025,0.020081313,0.040186319,0.016475726,0.030015837,0.032057292,0.033306986
Franz6.mtx,7576,3016,45456,0.024459073,0.01478776,0.020097072,0.040289675,0.016477825,0.030281975,0.032186275,0.033429896
Franz7.mtx,10164,1740,40424,0.019717861,0.014877764,0.020430045,0.041109104,0.01638261,0.030171397,0.033383434,0.035653004
Franz8.mtx,16728,7176,100368,0.024738572,0.016026494,0.020736644,0.041727998,0.017579132,0.032316129,0.034382782,0.035980087
Franz9.mtx,19588,4164,97508,0.024584,0.016142013,0.019314468,0.040144013,0.017812828,0.032892315,0.035306299,0.037612377
freeFlyingRobot_10.mtx,5218,5218,40080,0.122236861,0.107360977,0.312501218,0.040329681,0.095056268,0.067974889,0.040460409,0.039562717
freeFlyingRobot_11.mtx,5438,5438,40054,0.127588547,0.11179696,0.324461816,0.039712394,0.098730923,0.063251181,0.038844781,0.038958355
freeFlyingRobot_12.mtx,5578,5578,41940,0.129281247,0.114382338,0.333613068,0.040100855,0.100398578,0.077995838,0.041803282,0.038734918
freeFlyingRobot_13.mtx,5718,5718,43994,0.131976787,0.116910485,0.331734757,0.040408271,0.103201198,0.082888766,0.043383379,0.039402858
freeFlyingRobot_14.mtx,5958,5958,43298,0.137129646,0.121792086,0.345612593,0.040408848,0.107410421,0.069267213,0.040158415,0.040605167
freeFlyingRobot_15.mtx,6038,6038,43378,0.138179722,0.122930169,0.350264649,0.040395575,0.108945195,0.067614793,0.040812179,0.040316543
freeFlyingRobot_16.mtx,6078,6078,44006,0.140091397,0.12365352,0.353814241,0.040446784,0.109309815,0.092692118,0.045734489,0.038154725
freeFlyingRobot_1.mtx,798,798,5246,0.035928923,0.027951386,0.062352172,0.035505562,0.026483112,0.034150978,0.027785649,0.028687359
freeFlyingRobot_2.mtx,1338,1338,11600,0.044069265,0.02740493,0.090174129,0.036646006,0.035659994,0.041596592,0.029962237,0.029781045
freeFlyingRobot_3.mtx,1718,1718,12922,0.055470298,0.043840394,0.11434184,0.036647811,0.04134352,0.039019647,0.029718352,0.030158365
freeFlyingRobot_4.mtx,2358,2358,18218,0.067748329,0.055300071,0.142606654,0.03902299,0.051183143,0.051050546,0.034812019,0.034371931
freeFlyingRobot_5.mtx,2878,2878,24582,0.06123242,0.046210545,0.181884101,0.039607119,0.06050857,0.053685559,0.035392344,0.034899817
freeFlyingRobot_6.mtx,3358,3358,27030,0.066751784,0.051716369,0.211348549,0.039735654,0.06676786,0.054318393,0.036310196,0.036744989
freeFlyingRobot_7.mtx,3918,3918,31046,0.098452152,0.083510867,0.236300601,0.039520323,0.075552695,0.066580598,0.038812691,0.037269817
freeFlyingRobot_8.mtx,4398,4398,34958,0.108075354,0.092286532,0.268503904,0.040154516,0.082984873,0.082892192,0.043156959,0.03735751
freeFlyingRobot_9.mtx,4778,4778,39964,0.084455311,0.06930566,0.280610597,0.040094809,0.088289843,0.068845404,0.040650609,0.038497106
Freescale1.mtx,3428755,3428755,18920347,0.522055978,0.534693897,1.390538003,0.97851316,0.47963956,0.510230301,0.599613174,0.749415174
Freescale2.mtx,2999349,2999349,23042677,5.191249525,5.161799816,13.82810079,1.136243401,3.746199894,0.674502199,0.673763707,0.787875788
fs_183_1.mtx,183,183,1069,0.031109042,0.020958113,0.036180871,0.028675662,0.019559589,0.027382523,0.026989838,0.027065004
fs_183_3.mtx,183,183,1069,0.031058878,0.020930005,0.036207218,0.028679124,0.019495915,0.02738112,0.02696975,0.027030786
fs_183_4.mtx,183,183,1069,0.031352651,0.021012285,0.03615823,0.028667972,0.019566749,0.027391995,0.027000745,0.027064319
fs_183_6.mtx,183,183,1069,0.031106326,0.020969624,0.036227464,0.028656828,0.019538675,0.027401123,0.026985409,0.027072544
fs_541_1.mtx,541,541,4285,0.021955894,0.01496674,0.020997337,0.035036508,0.015888466,0.024988045,0.026567547,0.027633662
fs_541_2.mtx,541,541,4285,0.021870056,0.014941533,0.020996256,0.034937382,0.015830442,0.024957191,0.026547055,0.027620036
fs_541_3.mtx,541,541,4285,0.021942683,0.014954491,0.020958772,0.035089731,0.015839718,0.024957191,0.02657694,0.027609892
fs_541_4.mtx,541,541,4285,0.021887986,0.014928181,0.021007064,0.035115323,0.015801983,0.024924673,0.026492154,0.027553878
fs_680_1.mtx,680,680,2646,0.02062981,0.015845403,0.01796334,0.031792567,0.014968603,0.025049939,0.027956512,0.030678617
fs_680_2.mtx,680,680,2646,0.020665417,0.015865735,0.017948779,0.031719012,0.014947084,0.02517231,0.027948982,0.030674704
fs_680_3.mtx,680,680,2646,0.020689251,0.015874968,0.01796944,0.031695835,0.014952574,0.025070588,0.027950901,0.030609235
fs_760_1.mtx,760,760,5976,0.026879024,0.016788215,0.027299513,0.03537361,0.016609666,0.026015807,0.02702776,0.028496088
fs_760_2.mtx,760,760,5976,0.026885615,0.016824585,0.027293155,0.03532677,0.016589263,0.025987128,0.027015359,0.028498737
fs_760_3.mtx,760,760,5976,0.026857823,0.0168708,0.027247174,0.035402948,0.016594883,0.02594803,0.026984923,0.028483999
fullb.mtx,199187,199187,11708077,0.266374471,0.270212566,2.469439256,0.452249133,0.195019482,0.22878862,0.220437286,0.22509197
FullChip.mtx,2987012,2987012,26621990,231.9968802,228.5669272,753.5556279,7.732499339,289.4827324,1.779678619,1.913360638,2.08240905
fv1.mtx,9604,9604,85264,0.033378862,0.01582819,0.024514999,0.039870658,0.017661012,0.032207831,0.033529786,0.034773913
fv2.mtx,9801,9801,87025,0.033276092,0.016035288,0.024612256,0.040128577,0.017832639,0.032270014,0.033545722,0.03489066
fv3.mtx,9801,9801,87025,0.033275799,0.016049134,0.024557915,0.040100822,0.017780152,0.032316468,0.033578852,0.03478273
fxm2-16.mtx,3900,7335,32972,0.041809797,0.01736237,0.047780037,0.039499062,0.020619543,0.032363835,0.03231399,0.032732415
fxm2-6.mtx,1520,2845,12812,0.04208431,0.017319786,0.048188602,0.036858193,0.019449709,0.028846208,0.027789466,0.028604184
fxm3_16.mtx,41340,85575,392252,0.050184123,0.029326747,0.066073287,0.048949085,0.027731223,0.042923499,0.044071939,0.04630171
fxm3_6.mtx,6200,12625,57722,0.048499687,0.018301303,0.052519689,0.040236615,0.020809851,0.034072107,0.033065615,0.034170477
fxm4_6.mtx,22400,47185,265442,0.049213925,0.024070253,0.06061896,0.046308066,0.023625415,0.039317733,0.039335014,0.041105431
FX_March2010.mtx,1319,9498,301899,0.31535636,0.205441321,4.624324117,0.050876986,1.381745701,0.09697999,0.048893769,0.041242452
G10.mtx,800,800,38352,0.074052977,0.015998325,0.15246364,0.035663805,0.020344545,0.029205974,0.027314527,0.026800342
G11.mtx,800,800,3200,0.02168029,0.014043033,0.018988168,0.032529416,0.014921093,0.02475937,0.027144408,0.029865233
G12.mtx,800,800,3200,0.021648609,0.014054135,0.019129432,0.032591536,0.014931049,0.024796687,0.027183493,0.029882803
G13.mtx,800,800,3200,0.021726363,0.013964865,0.019077541,0.032512065,0.014850428,0.02478142,0.027220722,0.029882245
G14.mtx,800,800,9388,0.038795873,0.022567904,0.072153499,0.035245202,0.03647688,0.032164234,0.026818796,0.027771943
G15.mtx,800,800,9322,0.040526118,0.023919461,0.080114474,0.035611687,0.036943538,0.033500741,0.027187037,0.027844071
G16.mtx,800,800,9344,0.039358653,0.022188186,0.072378843,0.035113035,0.035633996,0.031527891,0.026771338,0.027646525
G17.mtx,800,800,9334,0.03984989,0.022835753,0.076922126,0.035678723,0.037795901,0.03288148,0.027038536,0.027859111
G18.mtx,800,800,9388,0.038863809,0.022517671,0.072252066,0.035239645,0.03652563,0.032135663,0.026846213,0.027749943
G19.mtx,800,800,9322,0.040634937,0.02386264,0.079815061,0.03560237,0.037173357,0.033678658,0.027215174,0.027853389
G1.mtx,800,800,38352,0.07290146,0.016154676,0.150327784,0.035529731,0.020226237,0.029137112,0.027362311,0.026835212
G20.mtx,800,800,9344,0.039304763,0.022190162,0.072300437,0.035155243,0.03571217,0.031531828,0.026808821,0.027755706
G21.mtx,800,800,9334,0.039805281,0.022802282,0.076769654,0.03565821,0.037758823,0.032849021,0.027032976,0.027888077
G22.mtx,2000,2000,39980,0.052847702,0.016565779,0.075988102,0.036420215,0.021400868,0.028490282,0.028122223,0.027802784
G23.mtx,2000,2000,39980,0.052426118,0.01662536,0.075344189,0.0363619,0.02151636,0.028304996,0.027952764,0.027725526
G24.mtx,2000,2000,39980,0.052641073,0.016642235,0.077196668,0.036467305,0.021739107,0.028432861,0.027974122,0.027875769
G25.mtx,2000,2000,39980,0.052542938,0.016634823,0.075662305,0.03657856,0.021447859,0.028331834,0.027966549,0.027754695
G26.mtx,2000,2000,39980,0.05317352,0.016675641,0.077581958,0.036367457,0.021927906,0.028805985,0.027947586,0.027732988
G27.mtx,2000,2000,39980,0.052872268,0.016573316,0.075961464,0.0364165,0.02160388,0.028363612,0.027987213,0.02774518
G28.mtx,2000,2000,39980,0.053760802,0.016643929,0.076040204,0.036371361,0.021372696,0.028329766,0.02799666,0.027846044
G29.mtx,2000,2000,39980,0.052687761,0.016643871,0.077055248,0.036399475,0.021656823,0.028366127,0.027990564,0.027755533
G2_circuit.mtx,150102,150102,726674,0.040210084,0.033988747,0.051796386,0.073721025,0.037596747,0.051878785,0.058256118,0.066383532
G2.mtx,800,800,38352,0.073520983,0.015860918,0.149858745,0.035468188,0.020167966,0.029176335,0.027367895,0.026925739
G30.mtx,2000,2000,39980,0.052574756,0.016645804,0.07565665,0.036559561,0.021491631,0.028407002,0.027972429,0.027766116
G31.mtx,2000,2000,39980,0.053177163,0.016679742,0.077475365,0.036292253,0.021945166,0.028403298,0.028391519,0.027868968
G32.mtx,2000,2000,8000,0.022121753,0.014119719,0.020226282,0.036516424,0.015510594,0.025945133,0.028283843,0.031108977
G33.mtx,2000,2000,8000,0.022091697,0.01413846,0.020228711,0.036295747,0.015394074,0.02591282,0.028344521,0.03111775
G34.mtx,2000,2000,8000,0.022174731,0.014074472,0.020256241,0.036614194,0.015407223,0.025802623,0.028191995,0.030991655
G35.mtx,2000,2000,23556,0.05163638,0.030037068,0.133437942,0.036280495,0.065610299,0.037945015,0.029591032,0.029216364
G36.mtx,2000,2000,23532,0.055812431,0.034551236,0.152538253,0.036331887,0.064940136,0.045323837,0.031241951,0.029344463
G37.mtx,2000,2000,23570,0.053753203,0.033534631,0.144090722,0.036238625,0.069467368,0.042280112,0.030673829,0.029225191
G38.mtx,2000,2000,23558,0.053124486,0.031761397,0.13747746,0.036350899,0.060606918,0.040550194,0.030223604,0.029200319
G39.mtx,2000,2000,23556,0.051673306,0.030067165,0.133382407,0.036337496,0.065489818,0.037918629,0.029611919,0.029209317
G3_circuit.mtx,1585478,1585478,7660826,0.230187231,0.234666576,0.365029016,0.449216744,0.442199271,0.229551383,0.275326216,0.351612649
G3.mtx,800,800,38352,0.074566622,0.016150941,0.153598462,0.035530044,0.020046766,0.029255689,0.027343612,0.027121243
g3rmt3m3.mtx,5357,5357,207695,0.081364879,0.020000247,0.115779246,0.041475108,0.021105767,0.034259746,0.033713601,0.033656044
G40.mtx,2000,2000,23532,0.055725927,0.034527003,0.152391561,0.036405154,0.065000407,0.04535782,0.031290785,0.029478932
G41.mtx,2000,2000,23570,0.053768224,0.033607958,0.144275059,0.03618691,0.069420309,0.042225501,0.030670236,0.029284159
G42.mtx,2000,2000,23558,0.053152653,0.031785138,0.137957286,0.036741203,0.060519961,0.040497425,0.030289121,0.02921196
G43.mtx,1000,1000,19980,0.051462549,0.016666118,0.071806833,0.035651928,0.020805706,0.026761049,0.026467853,0.026275834
G44.mtx,1000,1000,19980,0.051069964,0.016393436,0.072582623,0.036177072,0.020992103,0.026896811,0.026508043,0.026289093
G45.mtx,1000,1000,19980,0.051055087,0.01664751,0.071012353,0.036072665,0.020909249,0.026731261,0.02651624,0.026262658
G46.mtx,1000,1000,19980,0.051442144,0.016444708,0.071873865,0.036137518,0.020824246,0.027104903,0.026903819,0.026319169
G47.mtx,1000,1000,19980,0.051606771,0.016452142,0.07145335,0.036221473,0.020924314,0.026729598,0.026533794,0.026305188
G48.mtx,3000,3000,12000,0.022108466,0.013968944,0.020180871,0.039720106,0.015697324,0.028153417,0.030844602,0.033266293
G49.mtx,3000,3000,12000,0.022260663,0.014066726,0.020179293,0.039575422,0.015733413,0.028155597,0.030801177,0.033234461
G4.mtx,800,800,38352,0.073468168,0.016227047,0.154162781,0.035566684,0.02006151,0.029105204,0.027367632,0.026870757
G50.mtx,3000,3000,12000,0.022335658,0.01413197,0.02020828,0.039817569,0.015770083,0.028502446,0.030726489,0.03323377
G51.mtx,1000,1000,11818,0.043812235,0.024049018,0.087256028,0.035858738,0.040418826,0.033618896,0.027612375,0.027894747
G52.mtx,1000,1000,11832,0.044697803,0.025564766,0.089540718,0.036072676,0.040830271,0.034641971,0.027894082,0.02796621
G53.mtx,1000,1000,11828,0.043164733,0.023596348,0.081449678,0.036076429,0.039616894,0.032374746,0.027343362,0.027928766
G54.mtx,1000,1000,11832,0.042792662,0.023181455,0.082199489,0.035843847,0.038792743,0.032361026,0.027320556,0.028207191
G55.mtx,5000,5000,24996,0.027220604,0.016192066,0.023403497,0.040466639,0.01694597,0.029707577,0.031469634,0.033722872
G56.mtx,5000,5000,24996,0.027315212,0.016157892,0.023340396,0.040446569,0.016897889,0.029675641,0.031475122,0.033560755
G57.mtx,5000,5000,20000,0.022140597,0.014134076,0.020502096,0.039794382,0.01621344,0.028784703,0.031524485,0.033783498
G58.mtx,5000,5000,59140,0.076209572,0.057234547,0.298373426,0.040204695,0.123362665,0.052297315,0.035980152,0.033101175
G59.mtx,5000,5000,59140,0.076206577,0.056885377,0.298364394,0.040125737,0.123233365,0.052320194,0.035808937,0.033041257
G5.mtx,800,800,38352,0.074300527,0.01603558,0.152148515,0.035492264,0.020338789,0.029272682,0.027389991,0.026861319
G60.mtx,7000,7000,34296,0.027020373,0.016438947,0.023559063,0.040739647,0.016949282,0.0300361,0.032219032,0.034162068
G61.mtx,7000,7000,34296,0.027042328,0.016406539,0.023562195,0.040702128,0.016981198,0.030073751,0.03223381,0.034098468
G62.mtx,7000,7000,28000,0.022185924,0.01427296,0.020628689,0.040665816,0.016311327,0.029409262,0.031923602,0.034948167
G63.mtx,7000,7000,82918,0.079168538,0.060254416,0.331415484,0.040554096,0.200649246,0.066584625,0.040245058,0.035694937
G64.mtx,7000,7000,82918,0.079211912,0.060541499,0.331095893,0.040515327,0.200760011,0.066668891,0.040057518,0.035812172
G65.mtx,8000,8000,32000,0.02227211,0.01424679,0.020543128,0.040344212,0.016387096,0.029812688,0.032415321,0.034790455
G66.mtx,9000,9000,36000,0.022233524,0.014584393,0.0209701,0.040950297,0.016533446,0.030157144,0.032710263,0.035120118
G67.mtx,10000,10000,40000,0.022210414,0.014738999,0.020834598,0.041595348,0.016544072,0.030722297,0.033196853,0.035731402
G6.mtx,800,800,38352,0.072781651,0.016240082,0.150402359,0.035535015,0.020265493,0.029196447,0.02736194,0.026979875
g7jac010.mtx,2880,2880,19635,0.034221536,0.017977863,0.036018436,0.039568983,0.018803257,0.030402361,0.030950529,0.031912222
g7jac010sc.mtx,2880,2880,19635,0.034199035,0.017972672,0.035884971,0.03952609,0.018802203,0.030374307,0.030962462,0.031936488
g7jac020.mtx,5850,5850,45465,0.038674099,0.021938327,0.049215305,0.040726329,0.019625304,0.032975426,0.032661568,0.033531803
g7jac020sc.mtx,5850,5850,45465,0.038509721,0.021746315,0.049308633,0.040790674,0.019617848,0.032901105,0.032635462,0.033498351
g7jac040.mtx,11790,11790,114671,0.05190296,0.023733413,0.085627996,0.041493477,0.035106185,0.038002234,0.034495393,0.035283048
g7jac040sc.mtx,11790,11790,114671,0.051769128,0.023680261,0.085685549,0.041472985,0.035096923,0.037885376,0.03447516,0.035276959
g7jac050sc.mtx,14760,14760,157990,0.056936237,0.026638053,0.101556484,0.042837294,0.040048386,0.041275682,0.036049225,0.036890758
g7jac060.mtx,17730,17730,203316,0.064358684,0.027962808,0.10675471,0.043964137,0.041869873,0.042864023,0.037695742,0.038720124
g7jac060sc.mtx,17730,17730,203316,0.064292806,0.027918088,0.106801395,0.044029354,0.041777043,0.042863233,0.037646611,0.038653937
g7jac080.mtx,23670,23670,293976,0.061670358,0.029765705,0.1131391,0.04675618,0.042896028,0.044968859,0.040972853,0.042739425
g7jac080sc.mtx,23670,23670,293976,0.06160545,0.029765719,0.11333844,0.046794945,0.042832057,0.04532572,0.041035207,0.042679613
g7jac100.mtx,29610,29610,384636,0.074890836,0.031960188,0.120599347,0.048665259,0.043473782,0.046018157,0.043323654,0.044914027
g7jac100sc.mtx,29610,29610,384636,0.074816849,0.031933685,0.120848481,0.048347988,0.043376894,0.045987055,0.043274052,0.044908112
g7jac120.mtx,35550,35550,475296,0.065955174,0.034862713,0.125857566,0.051033529,0.044792076,0.049579572,0.045675363,0.047658234
g7jac120sc.mtx,35550,35550,475296,0.066026186,0.03483896,0.125657673,0.051131208,0.044803745,0.049548051,0.045618473,0.047598949
g7jac140.mtx,41490,41490,565956,0.085491087,0.037354422,0.131347008,0.068414354,0.048057106,0.050850964,0.047497914,0.049834712
g7jac140sc.mtx,41490,41490,565956,0.085523236,0.037338999,0.131179748,0.06807843,0.04783631,0.050946857,0.047658684,0.049991635
g7jac160.mtx,47430,47430,656616,0.090408045,0.040569441,0.137555366,0.069344976,0.051707157,0.052636374,0.04970747,0.052468614
g7jac160sc.mtx,47430,47430,656616,0.09040619,0.040692784,0.136168483,0.069364155,0.051714117,0.052628725,0.049726317,0.052510595
g7jac180.mtx,53370,53370,747276,0.068947083,0.043979482,0.144194536,0.070091542,0.056736602,0.054714588,0.051257309,0.054364436
g7jac180sc.mtx,53370,53370,747276,0.068917773,0.043954416,0.143520567,0.070056817,0.056710163,0.054533583,0.0512134,0.054404173
g7jac200.mtx,59310,59310,837936,0.127864906,0.046687422,0.149598704,0.071861227,0.059439282,0.055924954,0.053492362,0.056427119
g7jac200sc.mtx,59310,59310,837936,0.127762679,0.046743747,0.148634582,0.07188481,0.05946944,0.055888929,0.053404266,0.056395852
G7.mtx,800,800,38352,0.073336673,0.015860698,0.150044894,0.035482413,0.020208663,0.029124278,0.027384809,0.026908624
G8.mtx,800,800,38352,0.074722872,0.016098117,0.153345435,0.035585231,0.02007472,0.029321583,0.027431926,0.02689913
