Matrix,row,col,nnz,Alphasparse_w_time_buf_s (ms),Alphasparse_w_time_anly_s (ms),Alphasparse_w_time_solv_s (ms),Alphasparse_w_time_totl_s (ms),Alphasparse_wo_time_buf_s (ms),Alphasparse_wo_time_anly_s (ms),Alphasparse_wo_time_solv_s (ms),Alphasparse_wo_time_totl_s (ms),cusparse_time_buf_s (ms),cusparse_time_anly_s (ms),cusparse_time_solv_s (ms),cusparse_time_totl_s (ms),Alphasparse_w_time_buf_d (ms),Alphasparse_w_time_anly_d (ms),Alphasparse_w_time_solv_d(ms),Alphasparse_w_time_totl_d (ms),Alphasparse_wo_time_buf_d (ms),Alphasparse_wo_time_anly_d (ms),Alphasparse_wo_time_solv_d (ms),Alphasparse_wo_time_totl_d (ms),cusparse_time_buf_d (ms),cusparse_time_anly_d (ms),cusparse_time_solv_d (ms),cusparse_time_totl_d (ms)
spaceStation_3.mtx,467,467,5311,0.005952,18.509,0.0210336,18.536,0.002496,0.006528,0.0348512,0.0438752,0.005664,23.0268,0.0234514,23.0559,0.006944,20.8607,0.0239232,20.8916,0.002496,0.005952,0.0380608,0.0465088,0.005888,22.7489,0.021712,22.7765
spaceStation_4.mtx,950,950,14044,0.005536,18.4321,0.023976,18.4616,0.002496,0.006656,0.060824,0.069976,0.006336,23.0814,0.0236836,23.1114,0.006944,19.5388,0.0244444,19.5701,0.002496,0.007488,0.060884,0.070868,0.0064,23.1127,0.0222791,23.1414
spaceStation_5.mtx,1019,1019,15667,0.005984,18.9473,0.0234596,18.9767,0.002496,0.006752,0.0577312,0.0669792,0.005632,24.5793,0.023472,24.6084,0.007296,19.8696,0.0257778,19.9027,0.0032,0.007136,0.06384,0.074176,0.006464,23.0762,0.02202,23.1046
spaceStation_6.mtx,1111,1111,18083,0.006144,18.6532,0.0249564,18.6843,0.002464,0.006144,0.066612,0.07522,0.00512,22.9108,0.023676,22.9396,0.006944,20.0329,0.0252352,20.065,0.002464,0.006368,0.0630752,0.0719072,0.00608,22.579,0.022016,22.6071
spaceStation_7.mtx,1134,1134,18750,0.006656,18.4097,0.0239104,18.4402,0.002464,0.007136,0.0562016,0.0658016,0.005248,23.0751,0.023292,23.1037,0.00752,19.7428,0.0250204,19.7754,0.00272,0.006496,0.0758293,0.0850453,0.007072,23.1028,0.021804,23.1317
spaceStation_8.mtx,1157,1157,19453,0.00624,18.614,0.028864,18.6492,0.002496,0.010432,0.0697351,0.0826631,0.00544,22.9695,0.021152,22.9961,0.006944,19.5443,0.0268754,19.5781,0.002944,0.006848,0.0864992,0.0962912,0.006624,22.7208,0.022164,22.7496
spaceStation_9.mtx,1180,1180,20192,0.00704,18.6398,0.0274752,18.6744,0.002464,0.006688,0.0539968,0.0631488,0.005504,23.2196,0.0215253,23.2466,0.0072,19.4478,0.025816,19.4809,0.00304,0.00656,0.0816832,0.0912832,0.005856,22.5903,0.021804,22.618
sparsine.mtx,50000,50000,1548988,0.00768,18.124,0.159382,18.291,0.003616,0.008544,0.468605,0.480765,0.005888,23.1549,0.202403,23.3632,0.17648,18.7379,0.163606,19.078,0.003072,0.007296,0.390182,0.40055,0.006336,23.0893,0.147798,23.2434
sphere2.mtx,66,66,450,0.006144,21.6041,0.0595488,21.6698,0.003232,0.0064,0.0691232,0.0787552,0.005856,23.1278,0.0483712,23.182,0.00672,19.5372,0.0568,19.6007,0.002976,0.006816,0.0660338,0.0758258,0.006464,22.9458,0.0591936,23.0114
sphere3.mtx,258,258,1794,0.005728,18.6032,0.106189,18.7151,0.003264,0.007488,0.123926,0.134678,0.006048,23.3845,0.106128,23.4967,0.007136,19.3471,0.107366,19.4616,0.003136,0.007264,0.14448,0.15488,0.006208,23.4192,0.116752,23.5422
spiral.mtx,1434,1434,18228,0.005984,18.4669,0.318486,18.7914,0.002944,0.00752,0.351859,0.362323,0.004288,24.4169,0.248573,24.6697,0.007776,20.2358,0.30416,20.5477,0.002976,0.007296,0.274909,0.285181,0.006272,24.1595,0.304294,24.47
spmsrtls.mtx,29995,29995,229947,0.157056,53.0616,33.7999,87.0186,0.003168,0.011424,37.0657,37.0803,0.00592,152.528,19.3761,171.91,0.009664,47.8219,38.0633,85.8948,0.002752,0.007488,39.3286,39.3389,0.006752,171.005,21.2764,192.288
srb1.mtx,54924,54924,2962152,0.169248,20.2053,2.14296,22.5175,0.002688,0.012992,2.44085,2.45653,0.005856,42.6879,2.76145,45.4552,0.00512,21.7253,2.42201,24.1524,0.002688,0.00768,2.89017,2.90053,0.006848,40.6671,2.96395,43.6379
sstmodel.mtx,3345,3345,22749,0.006208,18.8675,0.423152,19.2969,0.002464,0.007776,0.667232,0.677472,0.005504,25.7025,0.529104,26.2371,0.00784,22.4707,0.435546,22.9141,0.002496,0.007776,0.762944,0.773216,0.006624,24.3553,0.516214,24.8782
Stanford_Berkeley.mtx,683446,683446,8266822,0.170304,36.4192,19.9125,56.5019,0.004,0.009184,44.2043,44.2175,0.00672,83.6115,10.0919,93.7101,0.18208,33.09,17.0666,50.3387,0.003264,0.0096,46.3743,46.3872,0.00768,76.1376,8.89863,85.0439
Stanford.mtx,281903,281903,2594400,0.087744,18.8729,1.80271,20.7633,0.002656,0.007648,8.69136,8.70166,0.002816,27.9533,3.72608,31.6822,0.147008,20.5231,2.24003,22.9101,0.002688,0.007776,9.79796,9.80842,0.006848,28.0921,3.97319,32.0722
std1_Jac2_db.mtx,21982,21982,498771,0.00864,23.4019,1.3547,24.7653,0.003392,0.006848,1.94552,1.95576,0.005728,37.1361,1.78631,38.9281,0.008864,20.0032,1.49466,21.5067,0.00448,0.007968,2.93215,2.9446,0.00672,33.5755,1.47565,35.0579
std1_Jac2.mtx,21982,21982,1270706,0.007488,18.1304,0.062784,18.2007,0.002976,0.007264,0.0785472,0.0887872,0.006464,22.1784,0.0238528,22.2087,0.009088,19.2507,0.0700704,19.3298,0.004448,0.006368,0.1484,0.159216,0.006624,22.7921,0.0226176,22.8213
std1_Jac3_db.mtx,21982,21982,531826,0.007232,18.9757,1.35665,20.3396,0.002976,0.00736,1.66227,1.6726,0.00608,32.4306,1.14491,33.5816,0.008992,19.8358,1.16312,21.008,0.003584,0.007232,2.2958,2.30661,0.00704,31.3399,1.09258,32.4396
std1_Jac3.mtx,21982,21982,1477823,0.007776,18.2489,0.0619296,18.3186,0.002784,0.008,0.071856,0.08264,0.006208,22.3576,0.0297664,22.3935,0.008064,19.6873,0.0519296,19.7473,0.003072,0.007296,0.0962592,0.106627,0.007296,23.751,0.038788,23.7971
steam1.mtx,240,240,3762,0.006016,18.2748,0.0219456,18.3028,0.003008,0.00736,0.0365248,0.0468928,0.005728,22.609,0.0264782,22.6412,0.007232,20.3454,0.0190016,20.3716,0.00288,0.006272,0.036064,0.045216,0.007136,22.7023,0.0268672,22.7363
steam2.mtx,600,600,13760,0.005856,18.225,0.0229152,18.2538,0.0032,0.006848,0.0484658,0.0585138,0.005824,24.6823,0.0285248,24.7167,0.00816,19.5289,0.023232,19.5603,0.002688,0.006912,0.03768,0.04728,0.006304,22.7158,0.02714,22.7493
steam3.mtx,80,80,928,0.005952,18.0969,0.021408,18.1243,0.00272,0.006944,0.0293472,0.0390112,0.005824,22.7335,0.028448,22.7678,0.007008,19.6571,0.0209664,19.6851,0.002464,0.006784,0.0241536,0.0334016,0.006368,22.6075,0.0278112,22.6417
stokes128.mtx,49666,49666,574978,0.008256,18.8065,0.589894,19.4046,0.002656,0.00752,0.773101,0.783277,0.005888,25.3005,0.885258,26.1916,0.181248,20.3898,0.839181,21.4103,0.002688,0.006976,0.807379,0.817043,0.00704,24.857,0.913229,25.7773
stokes64.mtx,12546,12546,144130,0.0072,18.4916,0.303731,18.8026,0.002688,0.008128,0.386413,0.397229,0.006272,23.881,0.407757,24.295,0.008192,20.0483,0.471203,20.5277,0.002656,0.007776,0.390496,0.400928,0.006784,24.1367,0.411898,24.5554
stokes64s.mtx,12546,12546,144130,0.00736,18.5328,0.303654,18.8438,0.002496,0.007776,0.385818,0.39609,0.005536,23.8831,0.408313,24.297,0.00784,20.4044,0.407968,20.8203,0.002688,0.007776,0.390515,0.400979,0.006784,24.1476,0.410285,24.5647
stomach.mtx,213360,213360,3021648,0.094624,25.642,3.09179,28.8284,0.00368,0.006528,9.10685,9.11706,0.003776,39.1182,4.75528,43.8772,0.165472,24.5004,4.14629,28.8121,0.004448,0.017696,12.8368,12.8589,0.005312,40.9594,5.62226,46.587
str_0.mtx,363,363,2815,0.005952,22.7108,0.0359456,22.7527,0.003008,0.00592,0.0415008,0.0504288,0.007168,22.7348,0.0426048,22.7846,0.007008,21.0971,0.0320128,21.1361,0.004096,0.0064,0.055104,0.0656,0.006624,23.1201,0.039644,23.1664
str_200.mtx,363,363,3429,0.00528,18.3322,0.037008,18.3745,0.003008,0.00736,0.0503392,0.0607072,0.005664,23.4823,0.0280384,23.516,0.007392,19.3116,0.0290912,19.3481,0.003456,0.009728,0.0585344,0.0717184,0.006816,22.8204,0.03774,22.8649
str_400.mtx,363,363,3518,0.005792,17.8557,0.0256576,17.8872,0.002944,0.006144,0.051632,0.06072,0.0056,22.7198,0.0276128,22.753,0.006688,20.038,0.0274304,20.0722,0.003232,0.007072,0.0588256,0.0691296,0.007168,23.2682,0.0296996,23.305
str_600.mtx,363,363,3638,0.00592,17.9257,0.0265472,17.9582,0.002912,0.0072,0.056992,0.067104,0.005888,22.7533,0.0273316,22.7866,0.006848,19.8533,0.0250144,19.8851,0.002944,0.005984,0.0513824,0.0603104,0.00672,24.5425,0.030148,24.5793
Stranke94.mtx,10,10,100,0.006016,17.8978,0.0208544,17.9246,0.002784,0.006112,0.0228448,0.0317408,0.005312,23.1694,0.0166816,23.1914,0.007264,20.9316,0.0201664,20.959,0.002592,0.007008,0.022192,0.031792,0.006592,22.7302,0.0185728,22.7554
struct3.mtx,53570,53570,1173694,0.159264,19.7761,1.30021,21.2356,0.002688,0.008032,1.82861,1.83933,0.005888,29.7718,1.66041,31.4381,0.006432,20.6741,1.39895,22.0795,0.00272,0.007552,1.95672,1.96699,0.007072,30.1053,1.81129,31.9237
struct4.mtx,4350,4350,237798,0.006528,17.8363,0.37119,18.214,0.002496,0.006912,0.75143,0.760838,0.005952,26.0079,0.46615,26.48,0.00912,19.2239,0.385907,19.6189,0.002528,0.006784,0.80137,0.810682,0.006208,25.8545,0.410893,26.2716
sts4098.mtx,4098,4098,72356,0.006112,18.0214,0.250211,18.2778,0.002592,0.0064,0.391667,0.400659,0.005952,25.8316,0.442163,26.2797,0.007808,21.4965,0.27361,21.7779,0.002528,0.007424,0.427238,0.43719,0.006176,24.5612,0.317203,24.8846
stufe-10.mtx,24010,24010,116838,0.007552,24.5556,1.28558,25.8487,0.002656,0.006464,1.42563,1.43475,0.006048,26.7273,1.49756,28.2309,0.008768,20.5406,1.12531,21.6747,0.003136,0.008128,1.73137,1.74263,0.007424,25.9241,1.28434,27.2158
stufe.mtx,1036,1036,4772,0.006176,22.9146,0.0255467,22.9463,0.002496,0.00672,0.0291712,0.0383872,0.006208,22.7094,0.026472,22.7421,0.006976,19.7686,0.0223712,19.7979,0.002784,0.01072,0.0339876,0.0474916,0.006432,22.6246,0.023476,22.6545
swang1.mtx,3169,3169,20841,0.006336,22.0919,0.27841,22.3767,0.002464,0.009504,0.266854,0.278822,0.00544,23.4525,0.333034,23.791,0.006976,19.3508,0.239469,19.5973,0.002528,0.006688,0.301098,0.310314,0.005888,23.7239,0.284454,24.0142
swang2.mtx,3169,3169,20841,0.006688,23.2915,0.227315,23.5255,0.002912,0.010112,0.313504,0.326528,0.00512,23.429,0.284547,23.7186,0.007744,19.4985,0.238963,19.7452,0.002496,0.007104,0.301405,0.311005,0.00624,23.2296,0.285104,23.521
t2dah_a.mtx,11445,11445,176117,0.00688,18.9941,1.15302,20.154,0.003328,0.00768,1.82919,1.8402,0.005344,29.8525,1.45513,31.313,0.012256,19.8713,1.2258,21.1093,0.002656,0.006688,1.34673,1.35607,0.006816,30.797,1.80852,32.6123
t2dah_e.mtx,11445,11445,176117,0.006624,24.0555,1.14024,25.2023,0.003488,0.00672,1.94846,1.95867,0.005056,29.9041,1.77256,31.6817,0.012608,19.5034,1.42609,20.9421,0.002688,0.00736,1.34735,1.3574,0.006176,29.371,1.81009,31.1872
t2dah.mtx,11445,11445,176117,0.007072,19.1817,1.14109,20.3298,0.003168,0.007104,1.72135,1.73162,0.005152,30.5172,1.87115,32.3935,0.011808,20.0329,1.55279,21.5975,0.002656,0.006336,1.34622,1.35521,0.006208,28.8545,1.54413,30.4048
t2dal_a.mtx,4257,4257,37465,0.00672,18.5413,0.410342,18.9583,0.002688,0.0064,0.568214,0.577302,0.005024,24.2503,0.639606,24.8949,0.007456,19.5384,0.471171,20.017,0.003264,0.006944,0.639782,0.64999,0.00624,24.0519,0.521414,24.5796
t2dal_bci.mtx,4257,4257,37465,0.006592,18.4934,0.410422,18.9104,0.00272,0.007104,0.567731,0.577555,0.005248,24.4545,0.585274,25.045,0.007648,20.7053,0.470637,21.1836,0.00272,0.006816,0.558515,0.568051,0.006464,24.1034,0.52295,24.6328
t2dal_e.mtx,4257,4257,4257,0.00576,18.1982,0.0167136,18.2206,0.002784,0.006144,0.0149984,0.0239264,0.005984,22.4919,0.0135904,22.5114,0.007072,20.2028,0.0181152,20.228,0.002528,0.0064,0.014272,0.0232,0.00624,22.7173,0.0118688,22.7355
t2dal.mtx,4257,4257,37465,0.007104,18.1885,0.410851,18.6065,0.002688,0.00768,0.568896,0.579264,0.005568,23.9799,0.488605,24.4741,0.007776,19.7466,0.440845,20.1952,0.002528,0.00688,0.495194,0.504602,0.006016,24.5386,0.500602,25.0452
t2d_q4.mtx,9801,9801,87025,0.006656,18.6013,0.436368,19.0443,0.002816,0.00672,0.642099,0.651635,0.00544,24.0102,0.494707,24.5104,0.008512,19.8194,0.461389,20.2893,0.002656,0.007712,0.592774,0.603142,0.00704,24.1922,0.509155,24.7084
t2d_q9.mtx,9801,9801,87025,0.006304,18.3522,0.463341,18.8218,0.002528,0.006592,0.590646,0.599766,0.005248,24.404,0.649859,25.0591,0.008288,19.7838,0.462346,20.2544,0.002688,0.007328,0.591395,0.601411,0.006752,23.8951,0.509744,24.4116
t2em.mtx,921632,921632,4590832,0.168672,928.142,1043.3,1971.61,0.003808,0.014144,1308.66,1308.67,0.006848,3372.69,618.19,3990.88,0.176576,889.05,1119.93,2009.16,0.004224,0.006656,1415.82,1415.83,0.004512,3331.98,723.039,4055.03
t3dh_a.mtx,79171,79171,4352105,0.170528,24.458,3.62294,28.2515,0.010496,0.012384,4.83094,4.85382,0.006144,52.8041,4.05905,56.8693,0.003744,25.3254,3.74668,29.0758,0.004544,0.00832,6.34792,6.36078,0.004512,60.8682,5.34847,66.2212
t3dh_e.mtx,79171,79171,4352105,0.180768,23.1026,2.97074,26.2541,0.003904,0.012288,4.98007,4.99627,0.005824,52.7571,4.00475,56.7676,0.003808,28.1451,3.75215,31.901,0.004416,0.008096,5.26579,5.2783,0.003776,55.4747,4.75892,60.2374
t3dh.mtx,79171,79171,4352105,0.167872,23.6761,3.15091,26.9948,0.004384,0.011392,5.61313,5.62891,0.006112,56.7968,4.36353,61.1665,0.003904,25.8048,3.75184,29.5606,0.004576,0.008128,5.10926,5.12196,0.00352,53.1419,4.41144,57.5568
t3dl_a.mtx,20360,20360,509866,0.00704,20.3014,1.12219,21.4306,0.003584,0.00736,1.49335,1.5043,0.005984,27.8149,1.0934,28.9143,0.008064,20.9079,1.38775,22.3038,0.003584,0.007904,1.78213,1.79362,0.006144,28.5262,1.31894,29.8513
t3dl_e.mtx,20360,20360,20360,0.006912,18.5027,0.05056,18.5602,0.003232,0.01104,0.0170528,0.0313248,0.005792,23.0901,0.012752,23.1086,0.009248,20.6284,0.0574624,20.6951,0.003456,0.006944,0.0181664,0.0285664,0.007136,23.2383,0.014064,23.2595
t3dl.mtx,20360,20360,509866,0.007168,18.7068,0.986035,19.7,0.002816,0.00656,1.27597,1.28535,0.006144,27.4925,1.04598,28.5446,0.00864,19.7724,1.32146,21.1026,0.003072,0.008032,1.50117,1.51228,0.0064,27.867,1.22582,29.0993
t520.mtx,5563,5563,286341,0.006976,18.1392,1.0676,19.2138,0.002624,0.007808,1.15274,1.16317,0.005536,27.5697,0.884038,28.4593,0.008352,19.3817,1.1834,20.5735,0.00288,0.00864,1.4027,1.41422,0.006208,28.4544,1.02257,29.4832
t60k.mtx,60005,60005,238885,0.006272,20.2434,1.37688,21.6266,0.00272,0.00656,1.25466,1.26394,0.005824,27.4667,1.67756,29.1501,0.003456,21.0276,1.72796,22.759,0.00288,0.007584,1.34788,1.35835,0.0064,26.6047,1.65391,28.265
tandem_dual.mtx,94069,94069,460493,0.003776,18.4796,0.77903,19.2624,0.00272,0.007552,0.639098,0.64937,0.006208,24.0416,0.616445,24.6642,0.106944,20.3283,0.65767,21.0929,0.00288,0.007328,0.733478,0.743686,0.003072,25.0967,0.728102,25.8278
tandem_vtx.mtx,18454,18454,253350,0.007136,21.7587,5.01991,26.7857,0.00272,0.0112,4.4964,4.51032,0.005472,36.8424,3.75684,40.6047,0.008672,23.1681,3.87444,27.0512,0.002912,0.008128,4.96889,4.97993,0.006336,36.7853,3.91007,40.7018
ted_AB.mtx,10605,10605,522387,0.007232,20.7213,2.22132,22.9498,0.003232,0.00816,2.96093,2.97233,0.005856,37.8934,2.81504,40.7143,0.008704,21.1239,2.1538,23.2864,0.003808,0.007456,3.32236,3.33363,0.006912,33.3118,2.01426,35.3329
ted_AB_unscaled.mtx,10605,10605,522387,0.007232,19.6037,2.21886,21.8298,0.003232,0.007744,2.94884,2.95981,0.00544,39.2704,3.00476,42.2806,0.00816,20.8719,2.42801,23.3081,0.003744,0.008544,3.24233,3.25462,0.006112,33.4491,2.01309,35.4683
ted_A.mtx,10605,10605,433071,0.007488,18.6223,1.85433,20.4841,0.003168,0.007936,2.75545,2.76656,0.005024,31.2964,1.25132,32.5528,0.008064,19.7801,2.07879,21.8669,0.003744,0.006784,3.1918,3.20233,0.006144,28.9514,0.994262,29.9518
ted_A_unscaled.mtx,10605,10605,433071,0.007136,18.6869,1.81941,20.5135,0.003136,0.007296,2.75541,2.76584,0.005472,31.0436,1.10304,32.1522,0.008832,22.8749,2.0783,24.9621,0.003744,0.006784,3.28828,3.29881,0.006912,30.4122,1.15569,31.5748
ted_B.mtx,10605,10605,144579,0.0072,20.0533,1.9221,21.9826,0.00336,0.010496,2.7426,2.75646,0.005696,31.4384,2.38946,33.8335,0.007776,21.4771,2.43992,23.9248,0.004256,0.007072,3.28419,3.29552,0.00656,29.95,2.10086,32.0574
ted_B_unscaled.mtx,10605,10605,144579,0.007712,19.5479,1.8578,21.4134,0.003232,0.010336,2.61709,2.63066,0.006016,31.4502,2.06424,33.5204,0.007744,21.8213,2.51853,24.3476,0.003584,0.006464,2.80176,2.81181,0.006816,30.3844,2.10335,32.4945
thermal1.mtx,82654,82654,574458,0.161696,24.433,2.25264,26.8473,0.003968,0.007584,2.87555,2.8871,0.006016,29.8556,2.68189,32.5435,0.003968,22.48,2.18516,24.6691,0.003776,0.00864,2.92729,2.93971,0.003552,28.4866,2.47924,30.9694
thermal2.mtx,1228045,1228045,8580313,0.183264,29.7759,5.6208,35.58,0.003744,0.00832,12.335,12.347,0.00656,32.1129,3.20893,35.3284,0.200384,27.6496,6.1591,34.0091,0.004512,0.008704,13.18,13.1932,0.007712,32.9624,3.50639,36.4765
thermal.mtx,3456,3456,66528,0.005344,19.0826,1.78393,20.8718,0.003072,0.006912,1.77028,1.78027,0.00528,29.2339,1.85615,31.0953,0.006464,23.2315,1.60224,24.8402,0.002528,0.007648,1.84591,1.85609,0.006784,29.705,1.97761,31.6894
thermomech_dK.mtx,204316,204316,2846228,0.096096,24.037,1.97724,26.1103,0.003584,0.007168,1.10544,1.11619,0.003808,27.5815,1.59637,29.1817,0.136576,19.55,1.79887,21.4855,0.004448,0.0072,1.71143,1.72308,0.004224,27.9154,1.99857,29.9182
thermomech_dM.mtx,204316,204316,1423116,0.100832,18.7817,1.2046,20.0871,0.003584,0.006688,0.63823,0.648502,0.003136,24.0446,0.849078,24.8968,0.134432,19.2709,1.10761,20.513,0.004224,0.008256,0.714701,0.727181,0.006752,25.3317,1.32549,26.664
thermomech_TC.mtx,102158,102158,711558,0.00448,18.3409,1.03868,19.3841,0.003232,0.008032,0.470576,0.48184,0.005824,24.2585,0.586768,24.8511,0.11312,19.0302,0.798794,19.9421,0.003968,0.017472,0.692125,0.713565,0.00368,24.149,0.82744,24.9801
thermomech_TK.mtx,102158,102158,711558,0.00368,18.2704,0.830333,19.1044,0.002976,0.007392,0.427344,0.437712,0.006112,24.687,0.694819,25.3879,0.108064,19.2293,0.65402,19.9914,0.003072,0.014624,0.517901,0.535597,0.00368,24.0157,0.648077,24.6674
thread.mtx,29736,29736,4470048,0.007648,25.1421,2.63218,27.7819,0.003712,0.011008,3.50959,3.52431,0.005568,91.4333,4.39055,95.8294,0.00912,23.922,3.19449,27.1256,0.003232,0.008096,3.69378,3.70511,0.007328,73.9814,3.52672,77.5154
Tina_AskCal.mtx,11,11,40,0.006112,17.9039,0.0160576,17.926,0.002976,0.005984,0.0177529,0.0267129,0.006112,22.9186,0.0159808,22.9407,0.006592,19.536,0.0156576,19.5583,0.002912,0.006208,0.018208,0.027328,0.006176,22.6868,0.0162048,22.7092
Tina_AskCog.mtx,11,11,47,0.006528,18.1456,0.0161728,18.1683,0.003136,0.007008,0.0170848,0.0272288,0.005952,22.9108,0.016768,22.9336,0.00704,19.3031,0.015504,19.3256,0.002912,0.006688,0.0197344,0.0293344,0.006624,23.01,0.0161376,23.0327
Tina_DisCal.mtx,11,11,52,0.00576,17.7614,0.016736,17.7839,0.00256,0.00592,0.0170272,0.0255072,0.005856,22.9782,0.0169408,23.001,0.006656,19.4852,0.0151616,19.5071,0.002912,0.006912,0.0199104,0.0297344,0.006464,23.1913,0.0167552,23.2145
Tina_DisCog.mtx,11,11,59,0.005984,18.0691,0.0145472,18.0896,0.002496,0.00688,0.016784,0.02616,0.0056,22.6278,0.0196224,22.653,0.00672,19.5241,0.0140551,19.5449,0.002464,0.006784,0.017728,0.026976,0.006816,23.0441,0.016128,23.067
tmt_sym.mtx,726713,726713,5080961,0.954656,724.059,869.51,1594.52,0.004384,0.008256,1152.91,1152.93,0.004032,2808,540.351,3348.35,0.198816,731.68,931.304,1663.18,0.004448,0.008192,1240.24,1240.26,0.007712,2766.1,598.593,3364.7
tmt_unsym.mtx,917825,917825,4584801,0.1728,946.393,1098.02,2044.59,0.004384,0.007232,1464.25,1464.26,0.00608,3507.95,664.639,4172.59,0.170208,921.203,1176.77,2098.14,0.004384,0.008896,1588.68,1588.69,0.003296,3468.14,756.501,4224.65
tn2010.mtx,240116,240116,1434082,0.0936,18.3359,0.50055,18.9301,0.002688,0.007968,0.147626,0.158282,0.002784,22.8301,0.0797376,22.9126,0.137376,19.3572,0.599491,20.0941,0.002688,0.008352,0.162829,0.173869,0.002688,22.6884,0.0844768,22.7755
tols1090.mtx,1090,1090,3764,0.00592,18.0523,0.037072,18.0953,0.002528,0.006944,0.0396192,0.0490912,0.005696,22.9692,0.0447424,23.0196,0.007552,19.4387,0.0401472,19.4864,0.002496,0.01072,0.0463218,0.0595378,0.006688,23.1167,0.043616,23.167
tols2000.mtx,2000,2000,5584,0.005952,18.1198,0.0376192,18.1634,0.002496,0.006816,0.040576,0.049888,0.005536,23.0199,0.0355136,23.061,0.007296,21.1668,0.040464,21.2146,0.002496,0.00736,0.0417088,0.0515648,0.006496,22.7859,0.0312071,22.8236
tols340.mtx,340,340,2264,0.006304,18.0149,0.0353088,18.0566,0.002496,0.006048,0.0471396,0.0556836,0.005728,23.2083,0.0576416,23.2717,0.006848,19.2587,0.0428256,19.3084,0.00272,0.007104,0.044208,0.054032,0.006624,23.0883,0.041648,23.1366
tols4000.mtx,4000,4000,9584,0.0064,18.1451,0.0408704,18.1923,0.002496,0.007136,0.0404768,0.0501088,0.006144,24.3144,0.0417536,24.3623,0.007744,19.3304,0.0475808,19.3857,0.002464,0.007648,0.0463648,0.0564768,0.00624,22.7763,0.0317796,22.8143
tols90.mtx,90,90,1764,0.005888,18.1215,0.0347584,18.1622,0.002496,0.01008,0.0480896,0.0606656,0.005568,23.0162,0.043536,23.0653,0.006976,19.8742,0.041392,19.9225,0.002464,0.007456,0.0435712,0.0534912,0.00688,23.1412,0.0415328,23.1897
tomography.mtx,500,500,28726,0.006752,18.7054,0.16463,18.8768,0.002496,0.006272,0.29529,0.304058,0.005728,23.562,0.0846144,23.6523,0.007552,19.3611,0.183648,19.5523,0.002496,0.006464,0.248598,0.257558,0.00592,24.6007,0.091504,24.6981
torsion1.mtx,40000,40000,197608,0.15696,19.7278,0.854218,20.739,0.003488,0.007264,0.787715,0.798467,0.005824,24.4421,0.694163,25.1421,0.006048,24.221,0.78225,25.0093,0.002688,0.0072,0.823613,0.833501,0.006304,24.6375,0.749846,25.3936
torso1.mtx,116158,116158,8516500,0.003808,42.2921,5.01583,47.3117,0.003808,0.009248,5.93795,5.95101,0.00608,258.044,5.88997,263.94,0.109984,38.3521,5.42623,43.8883,0.003264,0.008896,5.42118,5.43334,0.003296,186.317,7.44138,193.761
torso2.mtx,115967,115967,1033473,0.003328,20.9192,0.914278,21.8368,0.00352,0.008192,1.41134,1.42305,0.006112,25.0984,0.920938,26.0254,0.103776,21.688,0.85808,22.6498,0.003328,0.008384,1.31967,1.33139,0.002688,24.8503,1.00693,25.86
torso3.mtx,259156,259156,4429042,0.097344,25.0741,1.43179,26.6032,0.003808,0.012064,2.13496,2.15083,0.003808,25.8282,0.783773,26.6157,0.260512,25.4849,1.11418,26.8596,0.004416,0.00704,2.73354,2.74499,0.003424,25.1818,0.737718,25.923
trans4.mtx,116835,116835,766396,0.004224,20.1311,0.439347,20.5746,0.004384,0.01344,0.464499,0.482323,0.005184,54.9849,0.049956,55.04,0.097984,19.9694,0.512733,20.5801,0.00384,0.012992,0.404237,0.421069,0.004224,76.3578,0.0699698,76.432
trans5.mtx,116835,116835,766396,0.003328,18.5646,0.330755,18.8987,0.003872,0.011808,0.364043,0.379723,0.005952,57.3501,0.0423609,57.3985,0.107232,20.1662,0.398669,20.6721,0.003552,0.012512,0.356074,0.372138,0.003232,55.9769,0.0530276,56.0332
transient.mtx,178866,178866,961791,0.095968,19.5831,0.45015,20.1292,0.003456,0.00832,4.86379,4.87556,0.00288,35.8821,0.0840096,35.969,0.209056,20.3987,0.591315,21.1991,0.00304,0.008128,3.93912,3.95028,0.006976,34.9374,0.0909728,35.0353
Transport.mtx,1602111,1602111,23500731,0.169888,76.1699,8.29407,84.6338,0.003776,0.00656,10.4997,10.5101,0.003968,29.5513,1.6036,31.1589,0.201792,63.4025,7.4026,71.0069,0.004448,0.010432,13.4115,13.4264,0.004224,30.3093,2.21265,32.5262
trdheim.mtx,22098,22098,1935324,0.006976,21.3829,4.46646,25.8563,0.003008,0.006848,6.83556,6.84542,0.005216,70.3729,6.11962,76.4978,0.008576,23.5436,5.30594,28.8581,0.002688,0.007648,6.03569,6.04603,0.007648,80.1385,7.91073,88.0568
Trefethen_150.mtx,150,150,2040,0.006528,18.206,0.223661,18.4361,0.004032,0.006176,0.367437,0.377645,0.005792,24.5249,0.138554,24.6692,0.00688,19.861,0.35248,20.2203,0.004096,0.00704,0.323805,0.334941,0.005728,23.7263,0.21096,23.943
