filename,cow,col,nnz,alpha_mv_time_gather4[ms],mkl_mv_time_gather4[ms],alpha_mv_time_plain[ms],mkl_mv_time_plain[ms],alpha_mv_time_shuffle[ms],mkl_mv_time_shuffle[ms],alpha_mv_time_sse[ms],mkl_mv_time_sse[ms],alpha_mv_time_vgather[ms],mkl_mv_time_vgather[ms]
Trec11.mtx,236,1140,35705,0.066162,0.027811,0.027916,0.027763,0.023724,0.022518,0.023843,0.024044,0.068301,0.022541
Trec12.mtx,552,2728,151219,0.269467,0.090149,0.105132,0.110053,0.0909,0.109876,0.089799,0.089887,0.2732,0.0886
Trec13.mtx,1304,6564,654517,1.164295,0.389835,0.44165,0.393051,0.372352,0.384139,0.563968,0.770066,1.148676,0.380336
Trec14.mtx,3160,15908,2872265,5.422312,3.846367,2.35933,3.467613,2.030345,2.261644,3.715327,3.554496,5.075179,2.319609
Trec3.mtx,4,4,1,0.001181,0.000581,0.001189,0.000569,0.001147,0.000576,0.001148,0.000448,0.001119,0.000506
Trec4.mtx,4,4,3,0.001126,0.000504,0.001199,0.000578,0.001127,0.000579,0.001028,0.000423,0.001179,0.000594
Trec5.mtx,4,8,12,0.00115,0.000498,0.001157,0.00057,0.001733,0.00051,0.001089,0.000524,0.001227,0.000519
Trec6.mtx,8,16,40,0.001188,0.000661,0.001281,0.000575,0.0011,0.000578,0.001099,0.000602,0.001199,0.000677
Trec7.mtx,12,36,147,0.001382,0.000649,0.002436,0.000747,0.001259,0.000733,0.001188,0.000564,0.001347,0.000655
Trec8.mtx,24,84,549,0.002127,0.001197,0.001592,0.000914,0.001464,0.000941,0.001542,0.00083,0.00203,0.000931
Trec9.mtx,48,204,2147,0.004945,0.002542,0.002762,0.002559,0.002525,0.001997,0.002505,0.00185,0.005049,0.002004
Trefethen_150.mtx,152,152,2040,0.004853,0.002348,0.003077,0.002298,0.00302,0.003103,0.002836,0.002486,0.004976,0.003139
Trefethen_20000b.mtx,20000,20000,554435,1.006105,0.450324,0.429005,0.433921,0.398245,0.387076,0.632345,0.774244,1.008995,0.391788
Trefethen_20000.mtx,20000,20000,554466,0.997411,0.483998,0.428741,0.477134,0.421479,0.392309,0.691077,0.673479,1.009634,0.3969
Trefethen_2000.mtx,2000,2000,41906,0.075166,0.046903,0.034829,0.030728,0.038013,0.030695,0.031345,0.030714,0.076589,0.046861
Trefethen_200b.mtx,200,200,2873,0.006205,0.003061,0.003703,0.003002,0.003635,0.003051,0.003454,0.002887,0.006289,0.003153
Trefethen_200.mtx,200,200,2890,0.009002,0.004081,0.003755,0.004113,0.003601,0.003038,0.003496,0.002939,0.006433,0.004075
Trefethen_20b.mtx,20,20,147,0.0014,0.000827,0.001374,0.000884,0.001291,0.00084,0.001187,0.000786,0.001387,0.000847
Trefethen_20.mtx,20,20,158,0.001403,0.000731,0.001462,0.000872,0.00129,0.000847,0.001203,0.000626,0.001441,0.002904
Trefethen_300.mtx,300,300,4678,0.009763,0.004318,0.109972,0.004286,0.005007,0.004384,0.004723,0.004109,0.010775,0.004269
Trefethen_500.mtx,500,500,8478,0.016224,0.021711,0.008244,0.009915,0.007874,0.009999,0.00751,0.006981,0.018262,0.027641
Trefethen_700.mtx,700,700,12654,0.022865,0.011845,0.011631,0.014639,0.011257,0.01464,0.010737,0.010335,0.023312,0.011842
troll.mtx,213456,213456,11985111,22.172144,13.118302,9.34398,12.811733,14.44505,13.353802,16.93614,19.093375,22.417201,13.376069
TSC_OPF_1047.mtx,8140,8140,2016902,3.56132,1.49008,1.371549,1.569291,1.348929,2.261472,2.728083,2.301341,3.537514,1.455966
TSC_OPF_300.mtx,9776,9776,820804,1.43762,0.514486,0.557586,0.516716,0.490763,0.501209,1.486248,1.231616,1.604364,0.496485
TS.mtx,2144,2144,45262,0.080923,0.051948,0.037978,0.034523,0.049502,0.035635,0.035937,0.034538,0.080009,0.051627
TSOPF_FS_b162_c1.mtx,10800,10800,608540,1.073491,0.369594,0.52842,0.539309,0.380556,0.403575,0.901037,0.761962,1.077086,0.373945
TSOPF_FS_b162_c3.mtx,30800,30800,1801300,3.242303,1.318661,1.299157,1.370932,1.266808,1.314293,2.065831,1.877735,3.19495,1.257009
TSOPF_FS_b162_c4.mtx,40800,40800,2398220,4.228665,1.83349,1.790599,2.544316,1.645966,1.721522,3.435499,3.318908,4.265262,2.303343
TSOPF_FS_b300_c1.mtx,29216,29216,4400122,7.892491,3.416843,3.123687,4.976991,2.900858,3.373004,3.648242,3.064704,7.828116,3.173157
TSOPF_FS_b300_c2.mtx,56816,56816,8767466,17.137844,7.206819,7.287651,9.37713,5.64827,6.72083,6.484487,12.326664,16.785895,7.15035
TSOPF_FS_b300_c3.mtx,84416,84416,13135930,24.059813,10.645074,10.614286,12.118514,8.686456,9.528612,17.357047,10.500952,23.369642,9.891521
TSOPF_FS_b300.mtx,29216,29216,4400122,7.809931,3.309003,3.206591,5.000904,2.831626,3.277428,4.744569,5.357586,7.869086,3.252823
TSOPF_FS_b39_c19.mtx,76216,76216,1977600,3.578773,1.659043,1.719378,1.685745,1.472263,1.547677,2.063079,1.616295,3.647564,1.509948
TSOPF_FS_b39_c30.mtx,120216,120216,3121160,5.633844,2.513234,2.77518,2.84305,2.311323,2.532549,2.311527,2.601375,5.771248,2.470617
TSOPF_FS_b39_c7.mtx,28216,28216,730080,1.354206,0.539335,0.558848,0.507521,0.519151,0.504662,1.085085,1.862128,1.33715,0.569578
TSOPF_FS_b9_c1.mtx,2456,2456,25032,0.050391,0.022418,0.024718,0.022552,0.023992,0.022339,0.027987,0.022488,0.051837,0.033604
TSOPF_FS_b9_c6.mtx,14456,14456,147972,0.290214,0.190654,0.14098,0.131034,0.140139,0.13337,0.132981,0.160163,0.300575,0.191422
TSOPF_RS_b162_c1.mtx,5376,5376,205399,0.365239,0.176929,0.147824,0.180445,0.131036,0.177754,0.178265,0.128462,0.371081,0.178359
TSOPF_RS_b162_c3.mtx,15376,15376,610299,1.084441,0.413993,0.437336,0.54011,0.386341,0.458115,0.606546,0.460972,1.118623,0.460498
TSOPF_RS_b162_c4.mtx,20376,20376,812749,1.446925,0.552156,0.724093,0.53896,0.524745,0.525067,1.074501,0.848903,1.466984,0.549035
TSOPF_RS_b2052_c1.mtx,25628,25628,6761100,11.802277,5.534795,5.373938,6.298918,4.092926,5.185554,8.495865,8.59386,11.785525,6.676209
TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,28.012942,12.030608,12.565226,15.173187,9.859416,12.646922,21.346595,20.826087,28.130025,17.32107
TSOPF_RS_b2383.mtx,38120,38120,16171169,27.960007,12.355591,11.526983,20.176473,9.553122,12.428432,18.570836,11.261287,28.398278,11.433084
TSOPF_RS_b300_c1.mtx,14540,14540,1474325,2.640286,1.123873,1.077635,1.076364,0.969447,1.044471,1.35234,0.966226,2.65906,1.639903
TSOPF_RS_b300_c2.mtx,28340,28340,2943887,5.274333,2.115962,2.10127,2.364939,1.858328,2.274331,1.967238,8.344931,5.386267,2.142051
TSOPF_RS_b300_c3.mtx,42140,42140,4413449,8.002863,3.765297,3.360658,3.410921,3.012281,3.358595,5.322368,5.175973,7.964954,3.39084
TSOPF_RS_b39_c19.mtx,38100,38100,684206,1.290995,0.497039,0.554259,0.501681,0.524996,0.494954,0.965728,0.969965,1.322429,0.49232
TSOPF_RS_b39_c30.mtx,60100,60100,1079986,2.050873,0.888669,0.923781,0.882323,0.841057,0.971848,1.49822,1.802891,2.124697,1.215294
TSOPF_RS_b39_c7.mtx,14100,14100,252446,1.256584,0.286064,0.206367,0.194298,0.189196,0.193584,0.179938,0.189413,0.487056,0.191199
TSOPF_RS_b678_c1.mtx,18696,18696,4396289,7.843517,3.447232,3.041445,4.830846,2.657171,3.131828,5.972769,5.497347,7.886172,3.118739
TSOPF_RS_b678_c2.mtx,35696,35696,8781949,15.40395,5.98773,6.011028,6.426912,5.512827,10.464008,11.929384,11.678144,15.538331,6.407764
TSOPF_RS_b9_c6.mtx,7224,7224,54082,0.106389,0.059316,0.059557,0.087866,0.060557,0.087628,0.058507,0.059543,0.106514,0.058821
ts-palko.mtx,22004,47236,1076903,2.546683,1.134782,1.108081,0.957172,0.964353,1.078343,1.374334,1.459847,2.225574,0.960489
tsyl201.mtx,20688,20688,2454957,4.459799,2.547036,1.775786,1.975468,1.62484,1.752745,3.608583,3.476173,4.451034,1.70599
tub1000.mtx,1000,1000,3996,0.010926,0.007326,0.006936,0.007254,0.007001,0.004755,0.007477,0.004691,0.01162,0.007238
tub100.mtx,100,100,396,0.002108,0.001314,0.001764,0.001298,0.001646,0.000989,0.001606,0.000875,0.002116,0.000978
tube1.mtx,21500,21500,897056,1.590841,0.609894,0.656078,0.59902,0.613414,0.609182,0.945526,0.875581,1.722213,0.616587
tube2.mtx,21500,21500,897056,1.593411,0.622984,0.912,0.600039,0.611174,0.617545,1.384566,1.570987,1.622857,0.605262
tuma1.mtx,22968,22968,87760,0.194026,0.09999,0.132564,0.188024,0.133895,0.100799,0.126629,0.09966,0.205375,0.099953
tuma2.mtx,12992,12992,49365,0.111035,0.08637,0.074842,0.086312,0.076137,0.057141,0.073889,0.057382,0.117676,0.086163
tumorAntiAngiogenesis_1.mtx,208,208,1783,0.004616,0.002325,0.003074,0.00444,0.003015,0.003807,0.00374,0.003221,0.004766,0.002315
tumorAntiAngiogenesis_2.mtx,308,308,2699,0.0063,0.003356,0.00403,0.004761,0.003902,0.00476,0.003761,0.003187,0.00652,0.003329
tumorAntiAngiogenesis_3.mtx,412,412,3952,0.008656,0.006428,0.00518,0.004542,0.005182,0.004605,0.004893,0.004484,0.00895,0.006413
tumorAntiAngiogenesis_4.mtx,456,456,4593,0.009832,0.005138,0.005803,0.005092,0.005651,0.007234,0.00541,0.00501,0.010159,0.005169
tumorAntiAngiogenesis_5.mtx,460,460,4690,0.010086,0.007336,0.005948,0.007347,0.005783,0.005256,0.006179,0.006173,0.010584,0.009129
tumorAntiAngiogenesis_6.mtx,468,468,4795,0.011032,0.00744,0.006038,0.005258,0.005826,0.005316,0.00562,0.005154,0.010521,0.005282
tumorAntiAngiogenesis_7.mtx,476,476,4597,0.009828,0.007339,0.00587,0.005166,0.005758,0.005381,0.007489,0.005098,0.010207,0.005226
tumorAntiAngiogenesis_8.mtx,492,492,4776,0.010211,0.007605,0.006053,0.005498,0.009728,0.005393,0.007268,0.005385,0.010582,0.005405
turon_m.mtx,189924,189924,1690876,3.289191,2.39778,1.954555,2.25211,1.962097,2.072123,3.34587,2.983595,3.402214,2.044177
twotone.mtx,120752,120752,1224224,2.504318,1.353192,1.311867,1.453869,1.278466,1.388548,2.46784,2.441793,2.517949,1.325837
tx2010.mtx,914232,914232,4456272,22.317119,16.893623,19.813483,15.587978,16.928973,14.684234,19.823755,18.855594,21.11983,16.700948
ukerbe1_dual.mtx,1868,1868,7076,0.017565,0.009101,0.011623,0.009087,0.011678,0.009073,0.011111,0.009009,0.018597,0.012962
ukerbe1.mtx,5984,5984,15704,0.035726,0.037163,0.032316,0.037088,0.029612,0.104116,0.029255,0.028473,0.036452,0.028946
uk.mtx,4824,4824,13674,0.024009,0.030546,0.028891,0.032519,0.023609,0.023205,0.024143,0.023145,0.025629,0.024603
ulevimin.mtx,6592,46940,164538,0.309381,0.13166,0.141128,0.154583,0.129125,0.154088,0.128001,0.130342,0.312565,0.130209
us04.mtx,164,28016,297538,0.514909,0.219587,0.215108,0.220736,0.180395,0.218994,0.189977,0.184627,0.51743,0.178692
USAir97.mtx,332,332,4252,0.009801,0.0075,0.005046,0.004341,0.004707,0.005661,0.004583,0.004099,0.009075,0.004269
USpowerGrid.mtx,4944,4944,13188,0.044151,0.044071,0.043313,0.041193,0.037399,0.043646,0.036403,0.04153,0.046059,0.044813
usroads-48.mtx,126148,126148,323900,1.245924,1.146855,1.179503,1.15901,1.098586,1.162918,1.925843,2.056308,1.243976,1.147793
usroads.mtx,129164,129164,330870,1.296606,1.19456,1.227356,1.313169,1.153335,1.18077,1.988764,2.00848,1.274969,1.17489
ut2010.mtx,115408,115408,572066,2.578387,1.74624,2.039436,1.670313,2.027693,1.663,2.396225,2.16808,2.607127,1.69067
utm1700b.mtx,1700,1700,21509,0.040063,0.019301,0.020709,0.019412,0.020811,0.019366,0.019487,0.019277,0.040453,0.019325
utm300.mtx,300,300,3155,0.007066,0.003429,0.005464,0.004878,0.004074,0.004901,0.003916,0.003339,0.007213,0.003494
utm3060.mtx,3060,3060,42211,0.07565,0.036291,0.038215,0.036341,0.037579,0.036359,0.036486,0.036275,0.077621,0.03737
utm5940.mtx,5940,5940,83842,0.158933,0.102156,0.075866,0.072031,0.073763,0.071231,0.072182,0.071461,0.15217,0.103296
va2010.mtx,285764,285764,1402128,7.706736,4.336244,5.115125,4.382721,5.475062,4.199984,6.589194,6.295041,6.716439,4.296181
vanbody.mtx,47072,47072,2336898,4.4048,2.166503,1.988645,1.880153,1.799836,1.882784,3.390057,2.983167,4.561575,2.155174
venkat01.mtx,62424,62424,1717792,3.332713,1.535941,1.493442,1.992012,1.291974,1.550231,2.80263,2.62074,3.415694,1.493657
venkat25.mtx,62424,62424,1717792,3.328783,1.451596,1.554012,1.658154,1.348164,1.503619,2.557026,2.557088,3.430918,1.54357
venkat50.mtx,62424,62424,1717792,3.399097,1.463002,1.428617,1.57542,1.352986,2.103145,1.505176,1.425101,3.379505,1.761422
venturiLevel3.mtx,4026820,4026820,16108474,62.743499,29.139231,46.393699,44.598582,44.417449,31.815633,77.823618,43.619311,66.972693,31.152878
vfem.mtx,93476,93476,1434636,3.338709,1.732938,1.842832,1.778709,1.764259,1.726782,2.039622,2.999988,3.464026,1.749953
vibrobox.mtx,12328,12328,342828,0.631983,0.260146,0.279777,0.278174,0.260319,0.263586,0.256911,0.2594,0.641561,0.260385
viscoplastic1.mtx,4328,4328,61166,0.119869,0.07575,0.058754,0.076562,0.055343,0.053737,0.052793,0.053496,0.125642,0.075936
viscoplastic2.mtx,32772,32772,381326,0.722636,0.347852,0.368157,0.347331,0.361149,0.347932,0.35413,0.347549,0.74843,0.347808
viscorocks.mtx,37764,37764,1162244,2.050988,0.846253,0.878796,0.86695,0.840657,0.844776,1.806549,1.760477,2.083332,0.864883
vsp_barth5_1Ksep_50in_5Kout.mtx,32212,32212,203610,0.508882,0.346555,0.425827,0.348577,0.343196,0.345145,0.372407,0.354225,0.518531,0.345017
vsp_bcsstk30_500sep_10in_1Kout.mtx,58348,58348,4033156,7.86724,4.970063,5.830464,5.645922,4.575167,5.063697,8.339517,6.523358,7.964314,5.167392
vsp_befref_fxm_2_4_air02.mtx,14112,14112,196448,0.505182,0.28499,0.291092,0.297952,0.287364,0.284103,0.273139,0.286112,0.502308,0.294466
vsp_bump2_e18_aa01_model1_crew1.mtx,56440,56440,601602,1.794108,1.101003,1.154269,1.133665,1.132945,1.099277,1.090074,1.159827,1.814944,1.100456
vsp_data_and_seymourl.mtx,9168,9168,111732,0.270475,0.157436,0.156088,0.160257,0.152462,0.15776,0.143661,0.157821,0.275164,0.157782
vsp_mod2_pgp2_slptsk.mtx,101364,101364,778736,2.572534,1.709785,1.847003,2.012399,1.878072,1.712431,1.811468,1.739169,2.671632,1.718199
vsp_model1_crew1_cr42_south31.mtx,45104,45104,379952,1.156179,0.725203,0.753549,0.731351,0.73762,0.724705,1.104152,0.837077,1.140633,0.727961
vsp_msc10848_300sep_100in_1Kout.mtx,21996,21996,2442056,5.024359,2.737613,2.434346,3.476618,2.253504,2.692945,3.993132,4.379486,4.591488,2.694616
vsp_p0291_seymourl_iiasa.mtx,10500,10500,107736,0.27788,0.173054,0.17217,0.178798,0.165625,0.172982,0.158447,0.175155,0.282886,0.173941
vsp_south31_slptsk.mtx,39668,39668,379828,1.014787,0.611808,0.646776,0.643252,0.612002,0.610559,0.672055,0.753648,1.017419,0.616255
vt2010.mtx,32580,32580,155598,0.68205,0.464119,0.530175,0.461181,0.530274,0.458208,0.516887,0.460864,0.686488,0.464343
wa2010.mtx,195576,195576,947432,4.317969,2.952105,3.192405,2.813979,3.245516,2.835128,3.859858,3.535566,4.210528,2.798969
wang1.mtx,2904,2904,19093,0.035057,0.10321,0.02346,0.024419,0.024932,0.024357,0.023559,0.02434,0.037078,0.02439
wang2.mtx,2904,2904,19093,0.035113,0.105663,0.02341,0.033891,0.024899,0.02448,0.02356,0.02438,0.037118,0.024367
wang3.mtx,26064,26064,177168,0.314267,0.419525,0.210909,0.215719,0.220285,0.223169,0.212359,0.239057,0.333504,0.253717
wang4.mtx,26068,26068,177196,0.318455,0.215915,0.211125,0.250209,0.226217,0.294538,0.214824,0.217334,0.332874,0.2155
water_tank.mtx,60740,60740,2035281,5.215289,1.76968,1.739293,1.782647,1.614114,1.635771,2.644335,2.593022,3.747289,1.749804
wathen100.mtx,30404,30404,471601,0.861865,0.378949,0.40813,0.369164,0.37999,0.368086,0.392325,0.380133,0.887044,0.392726
wathen120.mtx,36444,36444,565761,1.034647,0.44267,0.495138,0.443308,0.457055,0.447214,0.596687,0.616638,1.06629,0.442031
watson_1.mtx,201156,386992,1055093,1.806148,1.386519,1.236443,1.415825,1.092612,1.400328,1.863018,2.247467,1.877069,1.442431
watson_2.mtx,352016,677224,1846391,3.581158,2.721214,2.609232,3.082111,2.610427,2.858426,3.850002,4.083592,3.983992,3.123457
watt_1.mtx,1856,1856,11360,0.021644,0.014462,0.014652,0.021797,0.015939,0.021689,0.014648,0.014333,0.023715,0.014434
watt_2.mtx,1856,1856,11550,0.021902,0.014586,0.014906,0.021899,0.015577,0.021894,0.014753,0.014467,0.023139,0.014509
waveguide3D.mtx,21036,21036,303468,0.789981,0.39645,0.419482,0.391803,0.399328,0.387887,0.37924,0.423272,0.75274,0.861841
wave.mtx,156320,156320,2118662,4.272418,2.45211,2.399022,2.338304,2.239296,2.663966,3.693678,3.832299,4.364245,2.502207
wb-cs-stanford.mtx,9916,9916,36854,0.114592,0.085625,0.083954,0.091635,0.081992,0.086647,0.079117,0.084602,0.115318,0.085667
wb-edu.mtx,9845728,9845728,57156537,217.093629,149.9676,146.160003,152.563663,149.056327,134.90697,146.146159,165.469109,219.193283,187.031585
webbase-1M.mtx,1000008,1000008,3105536,7.944028,6.669986,6.898499,7.983597,6.475567,7.436501,9.489313,9.307365,7.749159,6.435617
web-BerkStan.mtx,685232,685232,7600595,18.826436,11.362354,11.53079,12.922326,11.222438,11.625579,16.442096,15.346445,19.506066,11.952554
web-Google.mtx,916428,916428,5105039,28.607417,21.885154,24.235309,23.138011,29.411108,26.047366,65.563564,69.584936,29.73517,19.844574
web-NotreDame.mtx,325732,325732,1497134,4.73903,3.010671,3.136522,3.068011,2.980288,2.937876,4.041785,3.978105,4.634687,2.92867
web-Stanford.mtx,281904,281904,2312497,10.471265,7.804058,7.343392,7.596824,7.302532,6.969272,9.911386,10.661498,9.473852,7.052794
well1033.mtx,1036,320,4732,0.012809,0.009591,0.008432,0.009648,0.008669,0.009666,0.008301,0.007665,0.013494,0.009635
well1850.mtx,1852,712,8758,0.022839,0.016692,0.015442,0.01675,0.01459,0.016725,0.014026,0.01292,0.023421,0.016707
west0067.mtx,68,68,294,0.001683,0.00093,0.001579,0.00093,0.001544,0.0012,0.001437,0.00094,0.001702,0.001172
west0132.mtx,132,132,414,0.001814,0.001429,0.001794,0.001464,0.001712,0.001448,0.001664,0.001061,0.001914,0.002146
west0156.mtx,156,156,371,0.00175,0.001194,0.001925,0.001425,0.001751,0.001374,0.001639,0.000958,0.001782,0.001555
west0167.mtx,168,168,507,0.002142,0.001269,0.00203,0.003207,0.001958,0.008215,0.001835,0.001162,0.002097,0.001598
west0381.mtx,384,384,2157,0.006279,0.004363,0.003981,0.004484,0.003778,0.018332,0.003615,0.003175,0.006016,0.004324
west0479.mtx,480,480,1910,0.004882,0.005631,0.003968,0.004493,0.003767,0.005526,0.003667,0.003415,0.005092,0.006059
west0497.mtx,500,500,1727,0.004501,0.00421,0.005678,0.004245,0.003698,0.003325,0.003565,0.003234,0.004775,0.003396
west0655.mtx,656,656,2854,0.006729,0.006024,0.006192,0.004592,0.004873,0.008196,0.00476,0.004542,0.006924,0.004745
west0989.mtx,992,992,3537,0.007599,0.006595,0.012057,0.008255,0.006048,0.007145,0.005846,0.005022,0.007815,0.005188
west1505.mtx,1508,1508,5445,0.01083,0.007706,0.008868,0.007784,0.008493,0.010668,0.008353,0.007707,0.011362,0.00991
west2021.mtx,2024,2024,7353,0.014447,0.015455,0.011477,0.015391,0.010949,0.014129,0.010793,0.010084,0.014699,0.014134
wheel_3_1.mtx,24,28,74,0.001245,0.000754,0.001311,0.000616,0.001311,0.000797,0.001154,0.00054,0.001275,0.000764
wheel_4_1.mtx,36,44,122,0.001393,0.00083,0.001409,0.000905,0.00129,0.000832,0.001196,0.00077,0.001359,0.000681
wheel_5_1.mtx,60,64,182,0.00144,0.000985,0.001777,0.000814,0.001382,0.000764,0.001382,0.000678,0.001525,0.000787
wheel_601.mtx,902104,723608,2170814,7.406738,5.392241,8.336694,7.537176,5.120598,6.08601,8.812494,8.971227,5.294648,5.258169
wheel_6_1.mtx,84,88,254,0.001585,0.001138,0.001629,0.001073,0.001532,0.000908,0.001488,0.000947,0.001611,0.001427
wheel_7_1.mtx,116,116,338,0.001781,0.001373,0.001719,0.001337,0.001629,0.001046,0.001592,0.00095,0.001817,0.000996
whitaker3_dual.mtx,19192,19192,57162,0.073978,0.073747,0.087038,0.086797,0.075181,0.10991,0.073782,0.073595,0.072575,0.109754
whitaker3.mtx,9800,9800,57978,0.118669,0.067144,0.080898,0.067372,0.086136,0.097667,0.093208,0.067144,0.123458,0.067178
wi2010.mtx,253096,253096,1209404,5.560796,3.877129,4.395018,4.247434,4.242329,3.779456,5.492431,5.188076,5.470204,3.771416
wikipedia-20051105.mtx,1634992,1634992,19753078,97.149095,69.925544,85.472597,107.080571,63.439421,69.894629,178.813033,182.78365,91.714777,78.352005
wikipedia-20060925.mtx,2983496,2983496,37269096,253.766437,168.31837,187.093114,157.527583,197.363126,167.783981,249.82244,405.700611,255.261514,188.385463
wikipedia-20061104.mtx,3148440,3148440,39383235,273.374171,182.634724,216.094376,186.168927,218.545319,173.950206,432.634506,267.952484,253.617479,197.988462
wikipedia-20070206.mtx,3566908,3566908,45030389,313.348713,243.471168,221.291762,226.850103,209.886555,201.054402,511.622323,304.214326,397.727245,199.620274
wiki-Talk.mtx,2394388,2394388,5021410,37.434109,44.398435,43.820266,48.429704,25.347862,37.135669,35.594833,50.632738,43.855322,40.116129
wiki-Vote.mtx,8300,8300,103689,0.273419,0.164209,0.169052,0.164276,0.159163,0.163699,0.151322,0.162717,0.272852,0.167133
will199.mtx,200,200,701,0.002449,0.001456,0.002241,0.001482,0.002075,0.001935,0.002035,0.001344,0.002471,0.001507
will57.mtx,60,60,281,0.001671,0.000891,0.001575,0.000889,0.001467,0.000899,0.001443,0.000795,0.001718,0.00089
windscreen.mtx,22692,22692,1482390,2.57975,1.057813,1.053163,1.053746,1.003696,1.014097,1.21054,1.029781,2.761255,0.994158
wing.mtx,62032,62032,243088,0.651989,0.493918,0.395531,0.337495,0.425795,0.334129,0.404686,0.336491,0.669782,0.363884
wing_nodal.mtx,10940,10940,150976,0.366998,0.195703,0.241959,0.19743,0.1959,0.195162,0.18515,0.195479,0.368736,0.195612
wm1.mtx,208,280,2909,0.006727,0.003817,0.004278,0.003875,0.003492,0.003038,0.003419,0.002854,0.006699,0.003032
wm2.mtx,208,260,2942,0.006644,0.003056,0.003876,0.003994,0.003619,0.004028,0.003415,0.002968,0.010588,0.003123
wm3.mtx,208,260,2948,0.006727,0.005839,0.003917,0.003117,0.003561,0.002988,0.003463,0.002906,0.00671,0.003127
Wordnet3.mtx,82672,82672,132964,0.628029,0.575316,0.598351,0.562695,0.566365,0.561368,0.550982,0.592451,0.615147,0.577631
